"cnty_fips","display_name","Value","theme_range","dm_prev_adj","ob_prev_adj","ltpia_prev_adj"
27113,"""Pennington, (MN)""",112.8,"108.7 - 131.0 (582)",7.2,26.1,21.8
27119,"""Polk, (MN)""",97.1,"91.4 - 108.6 (588)",8.1,39.6,26.1
27121,"""Pope, (MN)""",66.3,"28.0 - 75.9 (591)",6.6,30.2,20.1
27125,"""Red Lake, (MN)""",-1,,7,36.6,24.7
27129,"""Renville, (MN)""",66.5,"28.0 - 75.9 (591)",9.1,33.8,23.4
27135,"""Roseau, (MN)""",110.6,"108.7 - 131.0 (582)",8.8,34.6,24.6
27141,"""Sherburne, (MN)""",50.9,"28.0 - 75.9 (591)",8.4,29.6,19.5
27145,"""Stearns, (MN)""",47,"28.0 - 75.9 (591)",7.7,28.8,21.6
27149,"""Stevens, (MN)""",61.2,"28.0 - 75.9 (591)",8.8,31.5,22.2
27151,"""Swift, (MN)""",105,"91.4 - 108.6 (588)",11.1,38.2,27
27153,"""Todd, (MN)""",53.2,"28.0 - 75.9 (591)",9.5,37.3,22.9
27155,"""Traverse, (MN)""",110.1,"108.7 - 131.0 (582)",8.6,32.4,29.4
27159,"""Wadena, (MN)""",77.4,"76.0 - 91.3 (584)",8.1,34.6,28.4
27167,"""Wilkin, (MN)""",107.1,"91.4 - 108.6 (588)",12.6,28.9,29.9
27171,"""Wright, (MN)""",55.3,"28.0 - 75.9 (591)",6.5,31.3,19.6
27173,"""Yellow Medicine, (MN)""",76.6,"76.0 - 91.3 (584)",9.9,35.3,27.2
30001,"""Beaverhead, (MT)""",85.3,"76.0 - 91.3 (584)",6.2,26.5,20.6
30003,"""Big Horn, (MT)""",79.8,"76.0 - 91.3 (584)",13.6,37.9,24.6
30005,"""Blaine, (MT)""",150.6,"131.1 - 349.8 (586)",12.1,39.3,26.3
30007,"""Broadwater, (MT)""",140.2,"131.1 - 349.8 (586)",6.2,33.4,20.4
30009,"""Carbon, (MT)""",-1,,4.2,27.9,19.6
30011,"""Carter, (MT)""",-1,,9.1,34.1,23.3
30013,"""Cascade, (MT)""",83.9,"76.0 - 91.3 (584)",7.6,26.9,23.4
30015,"""Chouteau, (MT)""",121.9,"108.7 - 131.0 (582)",7.9,28.7,28
30017,"""Custer, (MT)""",69.9,"28.0 - 75.9 (591)",9.2,33.3,25.2
30019,"""Daniels, (MT)""",-1,,15.6,25.9,24.9
30021,"""Dawson, (MT)""",-1,,6.9,28.6,26.2
30023,"""Deer Lodge, (MT)""",128.3,"108.7 - 131.0 (582)",11.7,28.4,31.7
30025,"""Fallon, (MT)""",-1,,8,35.2,24.7
30027,"""Fergus, (MT)""",81.8,"76.0 - 91.3 (584)",9.1,30.7,24.7
30029,"""Flathead, (MT)""",78.7,"76.0 - 91.3 (584)",5.7,21.2,19
30031,"""Gallatin, (MT)""",63,"28.0 - 75.9 (591)",4.7,17.1,13.3
30033,"""Garfield, (MT)""",-1,,8.6,26.6,30.6
30035,"""Glacier, (MT)""",146.4,"131.1 - 349.8 (586)",14.8,36.8,30.5
30037,"""Golden Valley, (MT)""",-1,,3.6,24.8,21.9
30039,"""Granite, (MT)""",-1,,7.5,21.5,18.3
30041,"""Hill, (MT)""",132,"131.1 - 349.8 (586)",9.6,38.3,26.7
30043,"""Jefferson, (MT)""",89.7,"76.0 - 91.3 (584)",5.2,25.4,21.1
30045,"""Judith Basin, (MT)""",-1,,6.4,30.2,27.1
30047,"""Lake, (MT)""",91,"76.0 - 91.3 (584)",7.3,29.6,21.4
30049,"""Lewis and Clark, (MT)""",72.3,"28.0 - 75.9 (591)",6.8,26.2,18.8
30051,"""Liberty, (MT)""",-1,,12.1,35.1,23.4
30053,"""Lincoln, (MT)""",127.1,"108.7 - 131.0 (582)",6.3,25.2,19.9
30055,"""McCone, (MT)""",-1,,6.3,23.7,23.1
30057,"""Madison, (MT)""",54,"28.0 - 75.9 (591)",4,23.6,17.8
30059,"""Meagher, (MT)""",-1,,4.5,24.9,20.9
30061,"""Mineral, (MT)""",121.5,"108.7 - 131.0 (582)",5.8,27.3,20.5
30063,"""Missoula, (MT)""",94.4,"91.4 - 108.6 (588)",5.9,22.2,16.6
30065,"""Musselshell, (MT)""",102.1,"91.4 - 108.6 (588)",5.6,27.1,25.6
30067,"""Park, (MT)""",69.3,"28.0 - 75.9 (591)",5.6,23.8,23.6
30069,"""Petroleum, (MT)""",-1,,2.8,25.2,19.9
30071,"""Phillips, (MT)""",-1,,8,34.9,27.3
30073,"""Pondera, (MT)""",72.4,"28.0 - 75.9 (591)",10,35.2,22.4
30075,"""Powder River, (MT)""",-1,,6.5,26.3,25.5
30077,"""Powell, (MT)""",99.5,"91.4 - 108.6 (588)",9.8,31.8,24.8
30079,"""Prairie, (MT)""",-1,,5.7,35.3,22.3
30081,"""Ravalli, (MT)""",57.3,"28.0 - 75.9 (591)",4.4,26.2,21.8
30083,"""Richland, (MT)""",69.5,"28.0 - 75.9 (591)",6.9,30.5,27.8
30085,"""Roosevelt, (MT)""",146.4,"131.1 - 349.8 (586)",16.8,35,28.2
30087,"""Rosebud, (MT)""",126.3,"108.7 - 131.0 (582)",10.9,31.8,23.4
30089,"""Sanders, (MT)""",122.6,"108.7 - 131.0 (582)",6.8,24,26.4
30091,"""Sheridan, (MT)""",-1,,5.8,38.4,30.8
30093,"""Silver Bow, (MT)""",131.5,"131.1 - 349.8 (586)",6.6,24.9,21.7
30095,"""Stillwater, (MT)""",91,"76.0 - 91.3 (584)",6.6,23.4,21.7
30097,"""Sweet Grass, (MT)""",-1,,3.2,27.8,19.3
30099,"""Teton, (MT)""",105,"91.4 - 108.6 (588)",4.6,23.8,26
30101,"""Toole, (MT)""",-1,,4.4,25.4,22.6
30103,"""Treasure, (MT)""",-1,,7.5,32.5,22.6
30105,"""Valley, (MT)""",148.8,"131.1 - 349.8 (586)",9.2,30.4,28.9
30107,"""Wheatland, (MT)""",-1,,6.6,31.9,22.9
30109,"""Wibaux, (MT)""",-1,,5.6,29.5,26.6
30111,"""Yellowstone, (MT)""",86.2,"76.0 - 91.3 (584)",7.2,26.5,21.3
38001,"""Adams, (ND)""",-1,,9.3,29.6,25.1
38003,"""Barnes, (ND)""",56.2,"28.0 - 75.9 (591)",6.8,36.2,21.4
38005,"""Benson, (ND)""",147.9,"131.1 - 349.8 (586)",9.9,37.9,31.2
38007,"""Billings, (ND)""",-1,,1.9,29,27.7
38009,"""Bottineau, (ND)""",131.9,"131.1 - 349.8 (586)",6.9,33.7,26.7
38011,"""Bowman, (ND)""",111.2,"108.7 - 131.0 (582)",8.1,22.4,30.5
38013,"""Burke, (ND)""",-1,,4.6,37.9,25.7
38015,"""Burleigh, (ND)""",53.9,"28.0 - 75.9 (591)",8.1,30.6,20.2
38017,"""Cass, (ND)""",55.3,"28.0 - 75.9 (591)",7.6,31.4,19.5
38019,"""Cavalier, (ND)""",-1,,7,35.8,29.8
38021,"""Dickey, (ND)""",101.7,"91.4 - 108.6 (588)",9.9,35.7,26.5
38023,"""Divide, (ND)""",-1,,7.8,34.6,26.1
38025,"""Dunn, (ND)""",-1,,11,32.4,20
38027,"""Eddy, (ND)""",-1,,9,31.1,31.1
38029,"""Emmons, (ND)""",115.5,"108.7 - 131.0 (582)",5.6,25,22.2
38031,"""Foster, (ND)""",-1,,6.8,35.8,28.1
38033,"""Golden Valley, (ND)""",-1,,10,32.8,22.5
38035,"""Grand Forks, (ND)""",88.3,"76.0 - 91.3 (584)",9.4,31.2,23.2
38037,"""Grant, (ND)""",-1,,9.2,27.7,34.1
38039,"""Griggs, (ND)""",-1,,8.6,29.7,22.9
38041,"""Hettinger, (ND)""",-1,,5.3,33,25.4
38043,"""Kidder, (ND)""",-1,,7.9,39.1,30.5
38045,"""LaMoure, (ND)""",-1,,5.7,31.1,26.9
38047,"""Logan, (ND)""",-1,,6.9,28.1,29.8
38049,"""McHenry, (ND)""",117.8,"108.7 - 131.0 (582)",6.5,32.1,28.9
38051,"""McIntosh, (ND)""",129,"108.7 - 131.0 (582)",3.1,25.9,27.7
38053,"""McKenzie, (ND)""",122.8,"108.7 - 131.0 (582)",9.2,28.8,27.3
38055,"""McLean, (ND)""",81.7,"76.0 - 91.3 (584)",8.1,34.2,25.4
38057,"""Mercer, (ND)""",85.2,"76.0 - 91.3 (584)",8.7,30.7,23.9
38059,"""Morton, (ND)""",78.1,"76.0 - 91.3 (584)",7.1,33.7,23.5
38061,"""Mountrail, (ND)""",228.4,"131.1 - 349.8 (586)",9.8,38.5,30
38063,"""Nelson, (ND)""",-1,,8.1,38.3,30.3
38065,"""Oliver, (ND)""",-1,,6.8,27.2,29.1
38067,"""Pembina, (ND)""",68.2,"28.0 - 75.9 (591)",11,39.1,30.1
38069,"""Pierce, (ND)""",-1,,8.3,36.9,27.3
38071,"""Ramsey, (ND)""",118.1,"108.7 - 131.0 (582)",8.5,30.3,24.2
38073,"""Ransom, (ND)""",175.8,"131.1 - 349.8 (586)",12.5,32.5,26.4
38075,"""Renville, (ND)""",-1,,5.6,28.5,26.8
38077,"""Richland, (ND)""",98.8,"91.4 - 108.6 (588)",7.4,36,28.2
38079,"""Rolette, (ND)""",152.2,"131.1 - 349.8 (586)",14,42.7,32.6
38081,"""Sargent, (ND)""",-1,,9,30.8,26.6
38083,"""Sheridan, (ND)""",-1,,2.2,37.3,33.2
38085,"""Sioux, (ND)""",262.1,"131.1 - 349.8 (586)",21.2,38.5,25.2
38087,"""Slope, (ND)""",-1,,8.4,25.7,21
38089,"""Stark, (ND)""",90.2,"76.0 - 91.3 (584)",7.1,33.4,21.4
38091,"""Steele, (ND)""",-1,,10.5,35.1,30.4
38093,"""Stutsman, (ND)""",110.1,"108.7 - 131.0 (582)",9.1,32.3,22.4
38095,"""Towner, (ND)""",-1,,7.6,36.4,33
38097,"""Traill, (ND)""",56.9,"28.0 - 75.9 (591)",10.7,37.6,18.8
38099,"""Walsh, (ND)""",103.7,"91.4 - 108.6 (588)",7.6,34.4,27.4
38101,"""Ward, (ND)""",77,"76.0 - 91.3 (584)",9.2,33.5,27
38103,"""Wells, (ND)""",112.5,"108.7 - 131.0 (582)",6.5,37.1,24.5
38105,"""Williams, (ND)""",102.2,"91.4 - 108.6 (588)",9.9,36.7,25.8
41001,"""Baker, (OR)""",86.1,"76.0 - 91.3 (584)",9.5,31.3,20
41049,"""Morrow, (OR)""",77.6,"76.0 - 91.3 (584)",14.4,34.5,18
41059,"""Umatilla, (OR)""",67.1,"28.0 - 75.9 (591)",12.5,35.2,23.9
41061,"""Union, (OR)""",64.3,"28.0 - 75.9 (591)",8.1,38.8,19.8
41063,"""Wallowa, (OR)""",92.2,"91.4 - 108.6 (588)",7.5,29.7,21.6
46013,"""Brown, (SD)""",107.1,"91.4 - 108.6 (588)",9.3,31.4,20.2
46019,"""Butte, (SD)""",115.1,"108.7 - 131.0 (582)",8.9,31.9,20.5
46021,"""Campbell, (SD)""",-1,,2.4,30.3,20.1
46025,"""Clark, (SD)""",-1,,7.7,31.5,26.7
46029,"""Codington, (SD)""",109.8,"108.7 - 131.0 (582)",8.4,31.9,20.6
46031,"""Corson, (SD)""",251.9,"131.1 - 349.8 (586)",16.4,39.3,25.8
46037,"""Day, (SD)""",98.7,"91.4 - 108.6 (588)",8.3,36.2,27.5
46039,"""Deuel, (SD)""",112.9,"108.7 - 131.0 (582)",8.5,35.9,25.6
46041,"""Dewey, (SD)""",-1,,17.2,39,27
46045,"""Edmunds, (SD)""",108.9,"108.7 - 131.0 (582)",7.1,30.3,29.1
46049,"""Faulk, (SD)""",-1,,6,36.7,34.1
46051,"""Grant, (SD)""",100,"91.4 - 108.6 (588)",5.8,26,23.4
46057,"""Hamlin, (SD)""",-1,,7.3,28.3,20.5
46063,"""Harding, (SD)""",-1,,6.2,40.1,27.4
46089,"""McPherson, (SD)""",-1,,8.2,30.7,23.4
46091,"""Marshall, (SD)""",91.5,"91.4 - 108.6 (588)",8.6,30.1,18
46105,"""Perkins, (SD)""",128.1,"108.7 - 131.0 (582)",7.2,29.1,19.9
46107,"""Potter, (SD)""",-1,,6.9,27.2,27.4
46109,"""Roberts, (SD)""",116.8,"108.7 - 131.0 (582)",14.6,36.9,31.6
46115,"""Spink, (SD)""",130.3,"108.7 - 131.0 (582)",11.7,41.3,28.2
46119,"""Sully, (SD)""",-1,,3.9,26.7,21.2
46129,"""Walworth, (SD)""",85.6,"76.0 - 91.3 (584)",11.2,31.7,23
46137,"""Ziebach, (SD)""",-1,,17.4,51.3,27.4
53001,"""Adams, (WA)""",97.4,"91.4 - 108.6 (588)",10,36.9,23.6
53003,"""Asotin, (WA)""",62.1,"28.0 - 75.9 (591)",10.2,31.9,20.4
53005,"""Benton, (WA)""",98.4,"91.4 - 108.6 (588)",8.1,30.7,16.2
53013,"""Columbia, (WA)""",94.6,"91.4 - 108.6 (588)",7.9,35.5,24.3
53017,"""Douglas, (WA)""",78.6,"76.0 - 91.3 (584)",6.9,32.6,17.8
53019,"""Ferry, (WA)""",98.3,"91.4 - 108.6 (588)",6.9,30.3,18.6
53021,"""Franklin, (WA)""",68.9,"28.0 - 75.9 (591)",10.7,33.1,21.1
53023,"""Garfield, (WA)""",-1,,9.5,33.3,25.1
53025,"""Grant, (WA)""",104.1,"91.4 - 108.6 (588)",10.3,34.3,23.9
53043,"""Lincoln, (WA)""",134.3,"131.1 - 349.8 (586)",8.9,30.9,24.7
53051,"""Pend Oreille, (WA)""",100.5,"91.4 - 108.6 (588)",10.4,40.3,22.9
53063,"""Spokane, (WA)""",76.4,"76.0 - 91.3 (584)",8.5,27.8,17.5
53065,"""Stevens, (WA)""",124.7,"108.7 - 131.0 (582)",8.2,31.6,21.2
53071,"""Walla Walla, (WA)""",75.4,"28.0 - 75.9 (591)",9.5,27.2,16.2
53075,"""Whitman, (WA)""",105.5,"91.4 - 108.6 (588)",8.9,28.4,18.3
56033,"""Sheridan, (WY)""",86.9,"76.0 - 91.3 (584)",7.7,28,22.7
01003,"""Baldwin, (AL)""",94.6,"91.4 - 108.6 (588)",8.5,31.1,25.4
01005,"""Barbour, (AL)""",57.8,"28.0 - 75.9 (591)",15.7,41.7,22.4
01011,"""Bullock, (AL)""",75.5,"28.0 - 75.9 (591)",22.4,37.1,23.7
01013,"""Butler, (AL)""",88.3,"76.0 - 91.3 (584)",16.9,43.9,38.7
01023,"""Choctaw, (AL)""",168.1,"131.1 - 349.8 (586)",13.9,41.1,34.5
01025,"""Clarke, (AL)""",137.1,"131.1 - 349.8 (586)",20.1,34.2,33.6
01031,"""Coffee, (AL)""",128.7,"108.7 - 131.0 (582)",14.4,34.2,29.9
01035,"""Conecuh, (AL)""",107,"91.4 - 108.6 (588)",23.7,43.8,39
01039,"""Covington, (AL)""",133.3,"131.1 - 349.8 (586)",12.9,31.7,33.8
01041,"""Crenshaw, (AL)""",120.9,"108.7 - 131.0 (582)",16.3,38.2,32.1
01045,"""Dale, (AL)""",78.2,"76.0 - 91.3 (584)",14.4,37.3,31.1
01053,"""Escambia, (AL)""",143.2,"131.1 - 349.8 (586)",17.1,39.6,31.1
01061,"""Geneva, (AL)""",112.4,"108.7 - 131.0 (582)",14.3,39.1,35.3
01067,"""Henry, (AL)""",96.9,"91.4 - 108.6 (588)",13.7,36.3,34.2
01069,"""Houston, (AL)""",67,"28.0 - 75.9 (591)",11.8,38.1,29.5
01097,"""Mobile, (AL)""",114.1,"108.7 - 131.0 (582)",12.6,36.5,29.6
01099,"""Monroe, (AL)""",81.3,"76.0 - 91.3 (584)",15.7,42.2,32.9
01109,"""Pike, (AL)""",67.9,"28.0 - 75.9 (591)",12.1,36.5,27.7
01129,"""Washington, (AL)""",133.9,"131.1 - 349.8 (586)",14.2,32.8,33
01131,"""Wilcox, (AL)""",78.6,"76.0 - 91.3 (584)",17.1,47.5,36.6
12001,"""Alachua, (FL)""",68.4,"28.0 - 75.9 (591)",9.2,26.9,23.8
12003,"""Baker, (FL)""",121,"108.7 - 131.0 (582)",14.6,37.7,32.6
12005,"""Bay, (FL)""",114.5,"108.7 - 131.0 (582)",10,29,29.6
12007,"""Bradford, (FL)""",110.1,"108.7 - 131.0 (582)",10.9,36.8,32.1
12009,"""Brevard, (FL)""",102.1,"91.4 - 108.6 (588)",10.1,30,25
12013,"""Calhoun, (FL)""",112.9,"108.7 - 131.0 (582)",14.9,36.6,39.7
12015,"""Charlotte, (FL)""",78,"76.0 - 91.3 (584)",8.1,28.5,23.8
12017,"""Citrus, (FL)""",127.5,"108.7 - 131.0 (582)",10.5,30.2,31.6
12019,"""Clay, (FL)""",79.9,"76.0 - 91.3 (584)",10,31.8,27.4
12021,"""Collier, (FL)""",58.7,"28.0 - 75.9 (591)",6.1,21.8,21.6
12023,"""Columbia, (FL)""",116.2,"108.7 - 131.0 (582)",13,36,36
12027,"""DeSoto, (FL)""",82.9,"76.0 - 91.3 (584)",12.7,31.7,35
12029,"""Dixie, (FL)""",122.6,"108.7 - 131.0 (582)",12.1,34.7,42.5
12031,"""Duval, (FL)""",94.2,"91.4 - 108.6 (588)",11.3,31.1,26
12033,"""Escambia, (FL)""",92,"91.4 - 108.6 (588)",11.8,29.2,28.7
12035,"""Flagler, (FL)""",80.5,"76.0 - 91.3 (584)",8.5,26,24.2
12037,"""Franklin, (FL)""",75.5,"28.0 - 75.9 (591)",9.9,36.3,30.6
12039,"""Gadsden, (FL)""",82.1,"76.0 - 91.3 (584)",17.9,42.6,34.6
12041,"""Gilchrist, (FL)""",88.7,"76.0 - 91.3 (584)",12.8,37.7,34.2
12043,"""Glades, (FL)""",91,"76.0 - 91.3 (584)",18,37,32.6
12045,"""Gulf, (FL)""",104.9,"91.4 - 108.6 (588)",11,33.3,33.4
12047,"""Hamilton, (FL)""",141.7,"131.1 - 349.8 (586)",13.8,41.4,37.5
12049,"""Hardee, (FL)""",78.5,"76.0 - 91.3 (584)",15.1,38.6,34.4
12051,"""Hendry, (FL)""",147.8,"131.1 - 349.8 (586)",10.5,34.4,34.6
12053,"""Hernando, (FL)""",108.8,"108.7 - 131.0 (582)",11.8,31.8,28.8
12055,"""Highlands, (FL)""",86.2,"76.0 - 91.3 (584)",10.6,31.6,31.2
12057,"""Hillsborough, (FL)""",94.7,"91.4 - 108.6 (588)",9.2,24.1,22.7
12059,"""Holmes, (FL)""",130.3,"108.7 - 131.0 (582)",12.3,33.3,35.9
12061,"""Indian River, (FL)""",96,"91.4 - 108.6 (588)",9.3,27.2,23.6
12063,"""Jackson, (FL)""",111.3,"108.7 - 131.0 (582)",13.8,36.9,36.5
12065,"""Jefferson, (FL)""",102.6,"91.4 - 108.6 (588)",10.6,34.3,25.1
12067,"""Lafayette, (FL)""",135.4,"131.1 - 349.8 (586)",14.2,32.5,33.3
12069,"""Lake, (FL)""",100.9,"91.4 - 108.6 (588)",9.7,31.3,27.2
12071,"""Lee, (FL)""",76,"76.0 - 91.3 (584)",8.1,26.1,23.7
12073,"""Leon, (FL)""",75.2,"28.0 - 75.9 (591)",8.8,30.7,21.9
12075,"""Levy, (FL)""",120.8,"108.7 - 131.0 (582)",11.4,31.6,35
12077,"""Liberty, (FL)""",114.7,"108.7 - 131.0 (582)",12.8,39.2,35.8
12079,"""Madison, (FL)""",118.5,"108.7 - 131.0 (582)",14.8,35.5,31.6
12081,"""Manatee, (FL)""",86.5,"76.0 - 91.3 (584)",7.4,26.6,23.1
12083,"""Marion, (FL)""",141.2,"131.1 - 349.8 (586)",11.8,30.7,32.1
12087,"""Monroe, (FL)""",94.8,"91.4 - 108.6 (588)",4.8,21.4,21.7
12089,"""Nassau, (FL)""",89.5,"76.0 - 91.3 (584)",8.6,28,23.1
12091,"""Okaloosa, (FL)""",73.6,"28.0 - 75.9 (591)",10.1,26.9,27.4
12093,"""Okeechobee, (FL)""",144.3,"131.1 - 349.8 (586)",12.2,32.9,35.9
12095,"""Orange, (FL)""",87.2,"76.0 - 91.3 (584)",9.3,25.2,24.7
12097,"""Osceola, (FL)""",112.7,"108.7 - 131.0 (582)",11,29.9,30.5
12101,"""Pasco, (FL)""",94.8,"91.4 - 108.6 (588)",10.3,32,28.1
12103,"""Pinellas, (FL)""",91.3,"76.0 - 91.3 (584)",8,24.6,22.7
12105,"""Polk, (FL)""",97.4,"91.4 - 108.6 (588)",12.6,37.6,27.9
12107,"""Putnam, (FL)""",104.2,"91.4 - 108.6 (588)",14.2,39.5,35
12109,"""St. Johns, (FL)""",70.1,"28.0 - 75.9 (591)",6.1,22.7,20
12113,"""Santa Rosa, (FL)""",85.7,"76.0 - 91.3 (584)",9.9,29.9,28.6
12115,"""Sarasota, (FL)""",63.1,"28.0 - 75.9 (591)",5.7,21.5,20
12117,"""Seminole, (FL)""",79.3,"76.0 - 91.3 (584)",8.5,26.3,19.9
12119,"""Sumter, (FL)""",100.1,"91.4 - 108.6 (588)",9.9,31.8,21.9
12121,"""Suwannee, (FL)""",137.2,"131.1 - 349.8 (586)",11.5,39,35.3
12123,"""Taylor, (FL)""",105.1,"91.4 - 108.6 (588)",11.7,34.6,33.4
12125,"""Union, (FL)""",203.3,"131.1 - 349.8 (586)",12.8,36.6,31.4
12127,"""Volusia, (FL)""",110.4,"108.7 - 131.0 (582)",10.2,30.1,27.2
12129,"""Wakulla, (FL)""",102.7,"91.4 - 108.6 (588)",7.6,39.4,29.3
12131,"""Walton, (FL)""",86.7,"76.0 - 91.3 (584)",10.8,31.9,30.3
12133,"""Washington, (FL)""",159.7,"131.1 - 349.8 (586)",13,38,34.4
13001,"""Appling, (GA)""",150.7,"131.1 - 349.8 (586)",16.2,39,37
13003,"""Atkinson, (GA)""",-1,,12.4,34.7,32.9
13005,"""Bacon, (GA)""",164.8,"131.1 - 349.8 (586)",17.4,37.5,33.7
13007,"""Baker, (GA)""",-1,,17.9,35,25.2
13017,"""Ben Hill, (GA)""",129.6,"108.7 - 131.0 (582)",11.7,39.7,37.4
13019,"""Berrien, (GA)""",151.5,"131.1 - 349.8 (586)",12,39.7,28.5
13025,"""Brantley, (GA)""",151.6,"131.1 - 349.8 (586)",5.9,32.6,29.9
13027,"""Brooks, (GA)""",99.1,"91.4 - 108.6 (588)",10.6,33,28.5
13029,"""Bryan, (GA)""",89.4,"76.0 - 91.3 (584)",11.2,34.9,29.7
13037,"""Calhoun, (GA)""",-1,,18,27,31.9
13039,"""Camden, (GA)""",107.4,"91.4 - 108.6 (588)",16.8,39.1,33.9
13049,"""Charlton, (GA)""",-1,,16,35.4,32.3
13051,"""Chatham, (GA)""",56.1,"28.0 - 75.9 (591)",9.9,32.3,25.7
13061,"""Clay, (GA)""",130.3,"108.7 - 131.0 (582)",12.2,36,41.7
13065,"""Clinch, (GA)""",232.3,"131.1 - 349.8 (586)",24.2,52.4,26.5
13069,"""Coffee, (GA)""",121.6,"108.7 - 131.0 (582)",10.5,34.6,32.8
13071,"""Colquitt, (GA)""",91.4,"91.4 - 108.6 (588)",16.8,37.8,33.8
13075,"""Cook, (GA)""",156.4,"131.1 - 349.8 (586)",14.4,29.3,39.1
13081,"""Crisp, (GA)""",81.8,"76.0 - 91.3 (584)",17.2,38.2,29.5
13087,"""Decatur, (GA)""",87.3,"76.0 - 91.3 (584)",13.1,26.8,24.6
13095,"""Dougherty, (GA)""",56.3,"28.0 - 75.9 (591)",13.8,37.2,31.1
13099,"""Early, (GA)""",58.7,"28.0 - 75.9 (591)",17.1,43.6,27.8
13101,"""Echols, (GA)""",-1,,11,27.6,23.5
13127,"""Glynn, (GA)""",89.8,"76.0 - 91.3 (584)",12.6,33.5,25.7
13131,"""Grady, (GA)""",98.4,"91.4 - 108.6 (588)",15.1,34.2,36.7
13155,"""Irwin, (GA)""",116.7,"108.7 - 131.0 (582)",16.3,40.6,26
13161,"""Jeff Davis, (GA)""",163.3,"131.1 - 349.8 (586)",23.3,30.8,32.8
13173,"""Lanier, (GA)""",85.1,"76.0 - 91.3 (584)",32.3,37.5,45.3
13177,"""Lee, (GA)""",110.7,"108.7 - 131.0 (582)",24.6,43.9,23.2
13179,"""Liberty, (GA)""",67.9,"28.0 - 75.9 (591)",14.6,38,36
13183,"""Long, (GA)""",76.6,"76.0 - 91.3 (584)",9.7,34.1,29
13185,"""Lowndes, (GA)""",103.3,"91.4 - 108.6 (588)",16.2,38.5,33.7
13191,"""McIntosh, (GA)""",54.4,"28.0 - 75.9 (591)",12.1,30,33.1
13201,"""Miller, (GA)""",-1,,16.9,23.4,25
13205,"""Mitchell, (GA)""",141.1,"131.1 - 349.8 (586)",10,34.3,30
13229,"""Pierce, (GA)""",110.2,"108.7 - 131.0 (582)",19,36.2,38.1
13239,"""Quitman, (GA)""",-1,,13.1,28.9,24.5
13243,"""Randolph, (GA)""",-1,,9.4,36.1,21.6
13253,"""Seminole, (GA)""",96.4,"91.4 - 108.6 (588)",7.3,30.7,30.8
13259,"""Stewart, (GA)""",-1,,14,31.9,30.2
13261,"""Sumter, (GA)""",94.5,"91.4 - 108.6 (588)",13.7,36.7,27.1
13267,"""Tattnall, (GA)""",110.1,"108.7 - 131.0 (582)",22.3,43.3,49.8
13271,"""Telfair, (GA)""",49.2,"28.0 - 75.9 (591)",15,24.9,48.1
13273,"""Terrell, (GA)""",-1,,12.1,33,24.7
13275,"""Thomas, (GA)""",97.2,"91.4 - 108.6 (588)",12.3,32.4,24.9
13277,"""Tift, (GA)""",97,"91.4 - 108.6 (588)",11.2,36,38.9
13287,"""Turner, (GA)""",100.9,"91.4 - 108.6 (588)",16.2,38.9,39.4
13299,"""Ware, (GA)""",132.8,"131.1 - 349.8 (586)",11.1,36.2,34.2
13305,"""Wayne, (GA)""",102.4,"91.4 - 108.6 (588)",10.4,40.9,25.4
13307,"""Webster, (GA)""",-1,,8.7,25.2,26.3
13309,"""Wheeler, (GA)""",-1,,10.1,31.9,38.2
13315,"""Wilcox, (GA)""",124.5,"108.7 - 131.0 (582)",21.8,40.7,28.2
13321,"""Worth, (GA)""",52.4,"28.0 - 75.9 (591)",29.8,51.7,31.5
22001,"""Acadia, (LA)""",113,"108.7 - 131.0 (582)",10.2,38.4,34.3
22003,"""Allen, (LA)""",117.1,"108.7 - 131.0 (582)",18.4,37.1,40.3
22005,"""Ascension, (LA)""",80.7,"76.0 - 91.3 (584)",12.9,32.7,30.6
22007,"""Assumption, (LA)""",106.6,"91.4 - 108.6 (588)",14.5,42.1,33.4
22009,"""Avoyelles, (LA)""",149.3,"131.1 - 349.8 (586)",11.6,45.2,34.7
22011,"""Beauregard, (LA)""",167.1,"131.1 - 349.8 (586)",12.8,36.2,26.7
22019,"""Calcasieu, (LA)""",112.5,"108.7 - 131.0 (582)",10.4,35.4,29.1
22021,"""Caldwell, (LA)""",-1,,13.7,39.9,26.2
22023,"""Cameron, (LA)""",-1,,17.5,34.4,32
22025,"""Catahoula, (LA)""",120.3,"108.7 - 131.0 (582)",11.6,37.1,39.2
22029,"""Concordia, (LA)""",75.9,"28.0 - 75.9 (591)",14.8,34.4,37.7
22033,"""East Baton Rouge, (LA)""",102.5,"91.4 - 108.6 (588)",11.3,31.9,28.4
22037,"""East Feliciana, (LA)""",207.6,"131.1 - 349.8 (586)",15.2,34.6,25.7
22039,"""Evangeline, (LA)""",139.3,"131.1 - 349.8 (586)",18.9,39.3,35.5
22043,"""Grant, (LA)""",106.5,"91.4 - 108.6 (588)",20.1,47.6,41.2
22045,"""Iberia, (LA)""",160.6,"131.1 - 349.8 (586)",12.1,41.4,27.8
22047,"""Iberville, (LA)""",59.7,"28.0 - 75.9 (591)",14.2,37.9,20.4
22051,"""Jefferson, (LA)""",79.1,"76.0 - 91.3 (584)",12.7,33.3,26
22053,"""Jefferson Davis, (LA)""",74.6,"28.0 - 75.9 (591)",10,41.1,32.1
