"cnty_fips","display_name","Value","theme_range","ou_cost"
13171,"""Lamar, (GA)""",176.4,"175.6 - 204.1 (644)",2757
13187,"""Lumpkin, (GA)""",203.1,"175.6 - 204.1 (644)",3015
13193,"""Macon, (GA)""",142.3,"26.6 - 148.6 (644)",3488
13197,"""Marion, (GA)""",191.6,"175.6 - 204.1 (644)",3929
13199,"""Meriwether, (GA)""",350.5,"242.9 - 651.5 (644)",4108
13207,"""Monroe, (GA)""",138.2,"26.6 - 148.6 (644)",2477
13213,"""Murray, (GA)""",228.4,"204.2 - 242.8 (644)",3206
13215,"""Muscogee, (GA)""",338.6,"242.9 - 651.5 (644)",3580
13223,"""Paulding, (GA)""",138.4,"26.6 - 148.6 (644)",3093
13227,"""Pickens, (GA)""",170.9,"148.7 - 175.5 (644)",3616
13231,"""Pike, (GA)""",138.5,"26.6 - 148.6 (644)",3473
13233,"""Polk, (GA)""",278.7,"242.9 - 651.5 (644)",3060
13247,"""Rockdale, (GA)""",128.7,"26.6 - 148.6 (644)",3301
13249,"""Schley, (GA)""",161.5,"148.7 - 175.5 (644)",4069
13255,"""Spalding, (GA)""",142.3,"26.6 - 148.6 (644)",2959
13263,"""Talbot, (GA)""",166.3,"148.7 - 175.5 (644)",3824
13269,"""Taylor, (GA)""",218.5,"204.2 - 242.8 (644)",3197
13285,"""Troup, (GA)""",211.9,"204.2 - 242.8 (644)",3280
13291,"""Union, (GA)""",89.5,"26.6 - 148.6 (644)",2793
13293,"""Upson, (GA)""",247.1,"242.9 - 651.5 (644)",3060
13295,"""Walker, (GA)""",180.3,"175.6 - 204.1 (644)",2792
13313,"""Whitfield, (GA)""",175.5,"148.7 - 175.5 (644)",3177
18025,"""Crawford, (IN)""",220.8,"204.2 - 242.8 (644)",4406
18037,"""Dubois, (IN)""",205,"204.2 - 242.8 (644)",4193
18043,"""Floyd, (IN)""",234.6,"204.2 - 242.8 (644)",3886
18061,"""Harrison, (IN)""",205.9,"204.2 - 242.8 (644)",5695
18123,"""Perry, (IN)""",215,"204.2 - 242.8 (644)",5963
18147,"""Spencer, (IN)""",181.7,"175.6 - 204.1 (644)",3886
21001,"""Adair, (KY)""",248.7,"242.9 - 651.5 (644)",4708
21003,"""Allen, (KY)""",229.8,"204.2 - 242.8 (644)",3335
21005,"""Anderson, (KY)""",170.1,"148.7 - 175.5 (644)",2723
21009,"""Barren, (KY)""",258.5,"242.9 - 651.5 (644)",3654
21017,"""Bourbon, (KY)""",259,"242.9 - 651.5 (644)",3586
21021,"""Boyle, (KY)""",191.5,"175.6 - 204.1 (644)",3306
21027,"""Breckinridge, (KY)""",219.1,"204.2 - 242.8 (644)",4632
21029,"""Bullitt, (KY)""",138.9,"26.6 - 148.6 (644)",3334
21031,"""Butler, (KY)""",247,"242.9 - 651.5 (644)",2791
21045,"""Casey, (KY)""",200.5,"175.6 - 204.1 (644)",5163
21049,"""Clark, (KY)""",303.2,"242.9 - 651.5 (644)",3477
21053,"""Clinton, (KY)""",221.8,"204.2 - 242.8 (644)",3481
21057,"""Cumberland, (KY)""",308.4,"242.9 - 651.5 (644)",4841
21059,"""Daviess, (KY)""",125.9,"26.6 - 148.6 (644)",3536
21061,"""Edmonson, (KY)""",231.6,"204.2 - 242.8 (644)",2481
21065,"""Estill, (KY)""",359.3,"242.9 - 651.5 (644)",3938
21067,"""Fayette, (KY)""",113.5,"26.6 - 148.6 (644)",3199
21073,"""Franklin, (KY)""",221,"204.2 - 242.8 (644)",3033
21079,"""Garrard, (KY)""",170.5,"148.7 - 175.5 (644)",3255
21085,"""Grayson, (KY)""",202.4,"175.6 - 204.1 (644)",3700
21087,"""Green, (KY)""",338,"242.9 - 651.5 (644)",4838
21091,"""Hancock, (KY)""",109.8,"26.6 - 148.6 (644)",3875
21093,"""Hardin, (KY)""",134.7,"26.6 - 148.6 (644)",3395
21099,"""Hart, (KY)""",126.5,"26.6 - 148.6 (644)",3608
21109,"""Jackson, (KY)""",371.1,"242.9 - 651.5 (644)",4140
21111,"""Jefferson, (KY)""",120.4,"26.6 - 148.6 (644)",3527
21113,"""Jessamine, (KY)""",130.1,"26.6 - 148.6 (644)",2697
21123,"""Larue, (KY)""",261.6,"242.9 - 651.5 (644)",3646
21125,"""Laurel, (KY)""",296.2,"242.9 - 651.5 (644)",3577
21137,"""Lincoln, (KY)""",253.7,"242.9 - 651.5 (644)",4194
21141,"""Logan, (KY)""",145.2,"26.6 - 148.6 (644)",2859
21147,"""McCreary, (KY)""",367.4,"242.9 - 651.5 (644)",3670
21151,"""Madison, (KY)""",82,"26.6 - 148.6 (644)",3756
21155,"""Marion, (KY)""",168.3,"148.7 - 175.5 (644)",4849
21163,"""Meade, (KY)""",182.7,"175.6 - 204.1 (644)",3575
21167,"""Mercer, (KY)""",165.2,"148.7 - 175.5 (644)",4880
21169,"""Metcalfe, (KY)""",256.1,"242.9 - 651.5 (644)",4393
21171,"""Monroe, (KY)""",370.9,"242.9 - 651.5 (644)",4366
21173,"""Montgomery, (KY)""",319.7,"242.9 - 651.5 (644)",3772
21177,"""Muhlenberg, (KY)""",308.4,"242.9 - 651.5 (644)",4052
21179,"""Nelson, (KY)""",193.3,"175.6 - 204.1 (644)",3542
21181,"""Nicholas, (KY)""",316.5,"242.9 - 651.5 (644)",3536
21183,"""Ohio, (KY)""",342.3,"242.9 - 651.5 (644)",4925
21199,"""Pulaski, (KY)""",300.1,"242.9 - 651.5 (644)",3211
21203,"""Rockcastle, (KY)""",195,"175.6 - 204.1 (644)",4154
21207,"""Russell, (KY)""",178.4,"175.6 - 204.1 (644)",5468
21209,"""Scott, (KY)""",322.5,"242.9 - 651.5 (644)",3682
21211,"""Shelby, (KY)""",87.6,"26.6 - 148.6 (644)",3482
21213,"""Simpson, (KY)""",262.7,"242.9 - 651.5 (644)",4091
21215,"""Spencer, (KY)""",107.2,"26.6 - 148.6 (644)",3113
21217,"""Taylor, (KY)""",232.2,"204.2 - 242.8 (644)",4174
21227,"""Warren, (KY)""",239.5,"204.2 - 242.8 (644)",2282
21229,"""Washington, (KY)""",178.7,"175.6 - 204.1 (644)",3985
21231,"""Wayne, (KY)""",267.2,"242.9 - 651.5 (644)",3906
21235,"""Whitley, (KY)""",444.8,"242.9 - 651.5 (644)",3750
21239,"""Woodford, (KY)""",176.5,"175.6 - 204.1 (644)",3378
37039,"""Cherokee, (NC)""",250.8,"242.9 - 651.5 (644)",4711
47001,"""Anderson, (TN)""",215.6,"204.2 - 242.8 (644)",2523
47003,"""Bedford, (TN)""",343.3,"242.9 - 651.5 (644)",2687
47007,"""Bledsoe, (TN)""",227.6,"204.2 - 242.8 (644)",3978
47009,"""Blount, (TN)""",160.6,"148.7 - 175.5 (644)",3843
47011,"""Bradley, (TN)""",326.2,"242.9 - 651.5 (644)",2623
47013,"""Campbell, (TN)""",349,"242.9 - 651.5 (644)",3494
47015,"""Cannon, (TN)""",262.4,"242.9 - 651.5 (644)",2077
47021,"""Cheatham, (TN)""",246.1,"242.9 - 651.5 (644)",2577
47027,"""Clay, (TN)""",294.1,"242.9 - 651.5 (644)",3153
47031,"""Coffee, (TN)""",376.8,"242.9 - 651.5 (644)",2865
47035,"""Cumberland, (TN)""",185.9,"175.6 - 204.1 (644)",2745
47037,"""Davidson, (TN)""",201.8,"175.6 - 204.1 (644)",2550
47041,"""DeKalb, (TN)""",254.7,"242.9 - 651.5 (644)",2534
47049,"""Fentress, (TN)""",271.9,"242.9 - 651.5 (644)",2857
47051,"""Franklin, (TN)""",308.3,"242.9 - 651.5 (644)",3091
47055,"""Giles, (TN)""",321.6,"242.9 - 651.5 (644)",2998
47061,"""Grundy, (TN)""",332.1,"242.9 - 651.5 (644)",3031
47065,"""Hamilton, (TN)""",207.4,"204.2 - 242.8 (644)",2949
47087,"""Jackson, (TN)""",259.5,"242.9 - 651.5 (644)",2814
47093,"""Knox, (TN)""",181.9,"175.6 - 204.1 (644)",3018
47103,"""Lincoln, (TN)""",394.6,"242.9 - 651.5 (644)",2760
47105,"""Loudon, (TN)""",162.8,"148.7 - 175.5 (644)",3655
47107,"""McMinn, (TN)""",252,"242.9 - 651.5 (644)",3092
47111,"""Macon, (TN)""",263.9,"242.9 - 651.5 (644)",3201
47115,"""Marion, (TN)""",333.2,"242.9 - 651.5 (644)",2833
47117,"""Marshall, (TN)""",269.4,"242.9 - 651.5 (644)",4136
47119,"""Maury, (TN)""",164.4,"148.7 - 175.5 (644)",3309
47121,"""Meigs, (TN)""",317.3,"242.9 - 651.5 (644)",2811
47123,"""Monroe, (TN)""",198.6,"175.6 - 204.1 (644)",3982
47127,"""Moore, (TN)""",339.7,"242.9 - 651.5 (644)",2523
47129,"""Morgan, (TN)""",235.2,"204.2 - 242.8 (644)",2794
47133,"""Overton, (TN)""",278.6,"242.9 - 651.5 (644)",3261
47137,"""Pickett, (TN)""",293,"242.9 - 651.5 (644)",3829
47139,"""Polk, (TN)""",283.7,"242.9 - 651.5 (644)",3332
47141,"""Putnam, (TN)""",232.3,"204.2 - 242.8 (644)",3153
47143,"""Rhea, (TN)""",321.6,"242.9 - 651.5 (644)",3364
47145,"""Roane, (TN)""",271,"242.9 - 651.5 (644)",2918
47147,"""Robertson, (TN)""",270.4,"242.9 - 651.5 (644)",2644
47149,"""Rutherford, (TN)""",213.6,"204.2 - 242.8 (644)",2351
47151,"""Scott, (TN)""",252.9,"242.9 - 651.5 (644)",2435
47153,"""Sequatchie, (TN)""",249.1,"242.9 - 651.5 (644)",3331
47159,"""Smith, (TN)""",217.3,"204.2 - 242.8 (644)",2716
47165,"""Sumner, (TN)""",201.1,"175.6 - 204.1 (644)",2313
47169,"""Trousdale, (TN)""",210.3,"204.2 - 242.8 (644)",3463
47175,"""Van Buren, (TN)""",234.5,"204.2 - 242.8 (644)",2575
47177,"""Warren, (TN)""",254.4,"242.9 - 651.5 (644)",2899
47185,"""White, (TN)""",224.5,"204.2 - 242.8 (644)",3043
47187,"""Williamson, (TN)""",156.9,"148.7 - 175.5 (644)",3002
47189,"""Wilson, (TN)""",192.6,"175.6 - 204.1 (644)",2624
13009,"""Baldwin, (GA)""",135.1,"26.6 - 148.6 (644)",2859
13011,"""Banks, (GA)""",124.2,"26.6 - 148.6 (644)",2602
13013,"""Barrow, (GA)""",103.5,"26.6 - 148.6 (644)",3107
13021,"""Bibb, (GA)""",205.3,"204.2 - 242.8 (644)",2490
13023,"""Bleckley, (GA)""",132.4,"26.6 - 148.6 (644)",3512
13031,"""Bulloch, (GA)""",131.8,"26.6 - 148.6 (644)",2889
13033,"""Burke, (GA)""",217.7,"204.2 - 242.8 (644)",3601
13043,"""Candler, (GA)""",234,"204.2 - 242.8 (644)",4079
13059,"""Clarke, (GA)""",111.2,"26.6 - 148.6 (644)",2639
13073,"""Columbia, (GA)""",87.3,"26.6 - 148.6 (644)",3136
13091,"""Dodge, (GA)""",200.4,"175.6 - 204.1 (644)",2805
13093,"""Dooly, (GA)""",121.2,"26.6 - 148.6 (644)",3194
13103,"""Effingham, (GA)""",177.4,"175.6 - 204.1 (644)",3734
13105,"""Elbert, (GA)""",229.5,"204.2 - 242.8 (644)",2595
13107,"""Emanuel, (GA)""",258.8,"242.9 - 651.5 (644)",3515
13109,"""Evans, (GA)""",149,"148.7 - 175.5 (644)",3304
13119,"""Franklin, (GA)""",250.4,"242.9 - 651.5 (644)",2588
13125,"""Glascock, (GA)""",207.1,"204.2 - 242.8 (644)",2974
13133,"""Greene, (GA)""",98.4,"26.6 - 148.6 (644)",3160
13137,"""Habersham, (GA)""",150,"148.7 - 175.5 (644)",3155
13139,"""Hall, (GA)""",123.1,"26.6 - 148.6 (644)",2942
13141,"""Hancock, (GA)""",113.4,"26.6 - 148.6 (644)",3625
13147,"""Hart, (GA)""",158.8,"148.7 - 175.5 (644)",2307
13153,"""Houston, (GA)""",147.6,"26.6 - 148.6 (644)",2674
13157,"""Jackson, (GA)""",123.7,"26.6 - 148.6 (644)",2640
13159,"""Jasper, (GA)""",178.8,"175.6 - 204.1 (644)",3277
13163,"""Jefferson, (GA)""",201.4,"175.6 - 204.1 (644)",3444
13165,"""Jenkins, (GA)""",115.3,"26.6 - 148.6 (644)",4378
13167,"""Johnson, (GA)""",230.1,"204.2 - 242.8 (644)",2801
13169,"""Jones, (GA)""",144.7,"26.6 - 148.6 (644)",2358
13175,"""Laurens, (GA)""",266.4,"242.9 - 651.5 (644)",2664
13181,"""Lincoln, (GA)""",113.6,"26.6 - 148.6 (644)",2745
13189,"""McDuffie, (GA)""",144,"26.6 - 148.6 (644)",3772
13195,"""Madison, (GA)""",139.4,"26.6 - 148.6 (644)",2509
13209,"""Montgomery, (GA)""",267.4,"242.9 - 651.5 (644)",2994
13211,"""Morgan, (GA)""",109.5,"26.6 - 148.6 (644)",3214
13217,"""Newton, (GA)""",117.3,"26.6 - 148.6 (644)",3669
13219,"""Oconee, (GA)""",91.7,"26.6 - 148.6 (644)",2186
13221,"""Oglethorpe, (GA)""",106,"26.6 - 148.6 (644)",2974
13225,"""Peach, (GA)""",186.5,"175.6 - 204.1 (644)",3115
13235,"""Pulaski, (GA)""",291.4,"242.9 - 651.5 (644)",2835
13237,"""Putnam, (GA)""",115,"26.6 - 148.6 (644)",3268
13241,"""Rabun, (GA)""",161.8,"148.7 - 175.5 (644)",3685
13245,"""Richmond, (GA)""",171.5,"148.7 - 175.5 (644)",3186
13251,"""Screven, (GA)""",182.4,"175.6 - 204.1 (644)",4022
13257,"""Stephens, (GA)""",193.6,"175.6 - 204.1 (644)",2894
13265,"""Taliaferro, (GA)""",115.3,"26.6 - 148.6 (644)",3483
13279,"""Toombs, (GA)""",273.2,"242.9 - 651.5 (644)",3150
13281,"""Towns, (GA)""",170.4,"148.7 - 175.5 (644)",4059
13283,"""Treutlen, (GA)""",236.6,"204.2 - 242.8 (644)",3603
13289,"""Twiggs, (GA)""",254,"242.9 - 651.5 (644)",2477
13297,"""Walton, (GA)""",149.3,"148.7 - 175.5 (644)",2921
13301,"""Warren, (GA)""",167.7,"148.7 - 175.5 (644)",2716
13303,"""Washington, (GA)""",139.5,"26.6 - 148.6 (644)",3777
13311,"""White, (GA)""",131.9,"26.6 - 148.6 (644)",2656
13317,"""Wilkes, (GA)""",130,"26.6 - 148.6 (644)",4120
13319,"""Wilkinson, (GA)""",305,"242.9 - 651.5 (644)",2343
21011,"""Bath, (KY)""",321.6,"242.9 - 651.5 (644)",3664
21013,"""Bell, (KY)""",446.5,"242.9 - 651.5 (644)",3316
21019,"""Boyd, (KY)""",269.7,"242.9 - 651.5 (644)",4008
21025,"""Breathitt, (KY)""",628.2,"242.9 - 651.5 (644)",2709
21043,"""Carter, (KY)""",213,"204.2 - 242.8 (644)",3637
21051,"""Clay, (KY)""",315.7,"242.9 - 651.5 (644)",3934
21063,"""Elliott, (KY)""",194.2,"175.6 - 204.1 (644)",4261
21069,"""Fleming, (KY)""",247,"242.9 - 651.5 (644)",4479
21071,"""Floyd, (KY)""",326.1,"242.9 - 651.5 (644)",4896
21095,"""Harlan, (KY)""",342.9,"242.9 - 651.5 (644)",4276
21115,"""Johnson, (KY)""",344.4,"242.9 - 651.5 (644)",3735
21119,"""Knott, (KY)""",341.5,"242.9 - 651.5 (644)",3745
21121,"""Knox, (KY)""",276,"242.9 - 651.5 (644)",4720
21127,"""Lawrence, (KY)""",241.2,"204.2 - 242.8 (644)",3879
21129,"""Lee, (KY)""",426.7,"242.9 - 651.5 (644)",4446
21131,"""Leslie, (KY)""",338.4,"242.9 - 651.5 (644)",5004
21133,"""Letcher, (KY)""",317.7,"242.9 - 651.5 (644)",4582
21153,"""Magoffin, (KY)""",293.5,"242.9 - 651.5 (644)",3823
21159,"""Martin, (KY)""",224.8,"204.2 - 242.8 (644)",3884
21165,"""Menifee, (KY)""",266.2,"242.9 - 651.5 (644)",3646
21175,"""Morgan, (KY)""",163.3,"148.7 - 175.5 (644)",6038
21189,"""Owsley, (KY)""",362.3,"242.9 - 651.5 (644)",2947
21193,"""Perry, (KY)""",440.8,"242.9 - 651.5 (644)",4232
21195,"""Pike, (KY)""",227.2,"204.2 - 242.8 (644)",3905
21197,"""Powell, (KY)""",344.4,"242.9 - 651.5 (644)",3652
21205,"""Rowan, (KY)""",172.2,"148.7 - 175.5 (644)",4069
21237,"""Wolfe, (KY)""",409.7,"242.9 - 651.5 (644)",3397
37003,"""Alexander, (NC)""",176.5,"175.6 - 204.1 (644)",3325
37005,"""Alleghany, (NC)""",167.2,"148.7 - 175.5 (644)",4666
37009,"""Ashe, (NC)""",146.1,"26.6 - 148.6 (644)",4026
37011,"""Avery, (NC)""",212.7,"204.2 - 242.8 (644)",4638
37021,"""Buncombe, (NC)""",152.6,"148.7 - 175.5 (644)",3250
37023,"""Burke, (NC)""",208.5,"204.2 - 242.8 (644)",3388
37027,"""Caldwell, (NC)""",244.4,"242.9 - 651.5 (644)",3764
37035,"""Catawba, (NC)""",180.9,"175.6 - 204.1 (644)",3129
37043,"""Clay, (NC)""",189.1,"175.6 - 204.1 (644)",4086
37045,"""Cleveland, (NC)""",188.2,"175.6 - 204.1 (644)",3659
37071,"""Gaston, (NC)""",196.7,"175.6 - 204.1 (644)",2857
37075,"""Graham, (NC)""",188.9,"175.6 - 204.1 (644)",4314
37087,"""Haywood, (NC)""",197.3,"175.6 - 204.1 (644)",4219
37089,"""Henderson, (NC)""",140,"26.6 - 148.6 (644)",4492
37097,"""Iredell, (NC)""",166.8,"148.7 - 175.5 (644)",2853
37099,"""Jackson, (NC)""",171.8,"148.7 - 175.5 (644)",4445
37109,"""Lincoln, (NC)""",179.8,"175.6 - 204.1 (644)",3416
37111,"""McDowell, (NC)""",194.2,"175.6 - 204.1 (644)",4553
37113,"""Macon, (NC)""",159.4,"148.7 - 175.5 (644)",6419
37115,"""Madison, (NC)""",201,"175.6 - 204.1 (644)",3608
37119,"""Mecklenburg, (NC)""",99.3,"26.6 - 148.6 (644)",3598
37121,"""Mitchell, (NC)""",220.3,"204.2 - 242.8 (644)",6552
37149,"""Polk, (NC)""",160.4,"148.7 - 175.5 (644)",5086
37161,"""Rutherford, (NC)""",194.1,"175.6 - 204.1 (644)",3116
37171,"""Surry, (NC)""",167.4,"148.7 - 175.5 (644)",4141
37173,"""Swain, (NC)""",204.1,"175.6 - 204.1 (644)",5674
37175,"""Transylvania, (NC)""",123.6,"26.6 - 148.6 (644)",6138
37189,"""Watauga, (NC)""",141.8,"26.6 - 148.6 (644)",3765
37193,"""Wilkes, (NC)""",183.6,"175.6 - 204.1 (644)",3190
37197,"""Yadkin, (NC)""",173.3,"148.7 - 175.5 (644)",4451
37199,"""Yancey, (NC)""",205.7,"204.2 - 242.8 (644)",4959
45001,"""Abbeville, (SC)""",160.3,"148.7 - 175.5 (644)",4676
45003,"""Aiken, (SC)""",138.8,"26.6 - 148.6 (644)",2963
45005,"""Allendale, (SC)""",190.6,"175.6 - 204.1 (644)",5128
45007,"""Anderson, (SC)""",217.3,"204.2 - 242.8 (644)",3091
45009,"""Bamberg, (SC)""",149.2,"148.7 - 175.5 (644)",3467
45011,"""Barnwell, (SC)""",193.8,"175.6 - 204.1 (644)",3039
45013,"""Beaufort, (SC)""",91.3,"26.6 - 148.6 (644)",3343
45017,"""Calhoun, (SC)""",182.2,"175.6 - 204.1 (644)",3018
45021,"""Cherokee, (SC)""",107.8,"26.6 - 148.6 (644)",3341
45023,"""Chester, (SC)""",311.3,"242.9 - 651.5 (644)",2450
45029,"""Colleton, (SC)""",214.1,"204.2 - 242.8 (644)",3269
45037,"""Edgefield, (SC)""",178,"175.6 - 204.1 (644)",3431
45039,"""Fairfield, (SC)""",251,"242.9 - 651.5 (644)",2625
45045,"""Greenville, (SC)""",151.5,"148.7 - 175.5 (644)",3541
45047,"""Greenwood, (SC)""",164.7,"148.7 - 175.5 (644)",3647
45049,"""Hampton, (SC)""",168.9,"148.7 - 175.5 (644)",4072
45053,"""Jasper, (SC)""",143.3,"26.6 - 148.6 (644)",3573
45057,"""Lancaster, (SC)""",148.5,"26.6 - 148.6 (644)",2925
45059,"""Laurens, (SC)""",167.6,"148.7 - 175.5 (644)",3846
45063,"""Lexington, (SC)""",159.2,"148.7 - 175.5 (644)",2477
45065,"""McCormick, (SC)""",114.1,"26.6 - 148.6 (644)",4552
45071,"""Newberry, (SC)""",157.4,"148.7 - 175.5 (644)",3102
45073,"""Oconee, (SC)""",187.4,"175.6 - 204.1 (644)",3301
45075,"""Orangeburg, (SC)""",136.9,"26.6 - 148.6 (644)",3327
45077,"""Pickens, (SC)""",273.3,"242.9 - 651.5 (644)",3363
45079,"""Richland, (SC)""",183.4,"175.6 - 204.1 (644)",2301
45081,"""Saluda, (SC)""",166,"148.7 - 175.5 (644)",2800
45083,"""Spartanburg, (SC)""",185.7,"175.6 - 204.1 (644)",3715
45087,"""Union, (SC)""",184.6,"175.6 - 204.1 (644)",3292
45091,"""York, (SC)""",152,"148.7 - 175.5 (644)",2705
47019,"""Carter, (TN)""",232.4,"204.2 - 242.8 (644)",2999
47025,"""Claiborne, (TN)""",345.1,"242.9 - 651.5 (644)",2920
47029,"""Cocke, (TN)""",422.1,"242.9 - 651.5 (644)",3192
47057,"""Grainger, (TN)""",222.6,"204.2 - 242.8 (644)",2287
47059,"""Greene, (TN)""",223.8,"204.2 - 242.8 (644)",3248
47063,"""Hamblen, (TN)""",223.9,"204.2 - 242.8 (644)",2884
47067,"""Hancock, (TN)""",279,"242.9 - 651.5 (644)",2835
47073,"""Hawkins, (TN)""",231.5,"204.2 - 242.8 (644)",2773
47089,"""Jefferson, (TN)""",214,"204.2 - 242.8 (644)",3326
47091,"""Johnson, (TN)""",207,"204.2 - 242.8 (644)",4605
47155,"""Sevier, (TN)""",236.8,"204.2 - 242.8 (644)",3532
47163,"""Sullivan, (TN)""",279.4,"242.9 - 651.5 (644)",2917
47171,"""Unicoi, (TN)""",219.8,"204.2 - 242.8 (644)",3321
47173,"""Union, (TN)""",222.8,"204.2 - 242.8 (644)",3162
47179,"""Washington, (TN)""",214.7,"204.2 - 242.8 (644)",2841
51021,"""Bland, (VA)""",230.5,"204.2 - 242.8 (644)",3320
51027,"""Buchanan, (VA)""",252.8,"242.9 - 651.5 (644)",3424
51035,"""Carroll, (VA)""",148.8,"148.7 - 175.5 (644)",3065
51051,"""Dickenson, (VA)""",243.2,"242.9 - 651.5 (644)",3944
51071,"""Giles, (VA)""",245.1,"242.9 - 651.5 (644)",4721
51077,"""Grayson, (VA)""",141.4,"26.6 - 148.6 (644)",3678
51105,"""Lee, (VA)""",257.7,"242.9 - 651.5 (644)",3118
51155,"""Pulaski, (VA)""",213.9,"204.2 - 242.8 (644)",3015
51167,"""Russell, (VA)""",262.9,"242.9 - 651.5 (644)",3372
51169,"""Scott, (VA)""",259.6,"242.9 - 651.5 (644)",2226
51173,"""Smyth, (VA)""",217.7,"204.2 - 242.8 (644)",4168
51185,"""Tazewell, (VA)""",236.9,"204.2 - 242.8 (644)",3305
51191,"""Washington, (VA)""",180.6,"175.6 - 204.1 (644)",3316
51195,"""Wise, (VA)""",258.5,"242.9 - 651.5 (644)",3325
51197,"""Wythe, (VA)""",231.7,"204.2 - 242.8 (644)",3486
51520,"""Bristol, (VA)""",311,"242.9 - 651.5 (644)",3769
51640,"""Galax, (VA)""",159.1,"148.7 - 175.5 (644)",3204
51720,"""Norton, (VA)""",258.3,"242.9 - 651.5 (644)",3565
54005,"""Boone, (WV)""",261.4,"242.9 - 651.5 (644)",5747
54019,"""Fayette, (WV)""",283.9,"242.9 - 651.5 (644)",4963
54039,"""Kanawha, (WV)""",229.6,"204.2 - 242.8 (644)",3487
54043,"""Lincoln, (WV)""",240.8,"204.2 - 242.8 (644)",3504
54045,"""Logan, (WV)""",281.1,"242.9 - 651.5 (644)",4357
54047,"""McDowell, (WV)""",301.5,"242.9 - 651.5 (644)",2854
54055,"""Mercer, (WV)""",226.4,"204.2 - 242.8 (644)",3146
54059,"""Mingo, (WV)""",344.5,"242.9 - 651.5 (644)",4481
54067,"""Nicholas, (WV)""",224.9,"204.2 - 242.8 (644)",4628
54081,"""Raleigh, (WV)""",314.1,"242.9 - 651.5 (644)",3190
54089,"""Summers, (WV)""",275.7,"242.9 - 651.5 (644)",5403
54099,"""Wayne, (WV)""",204.7,"204.2 - 242.8 (644)",3775
54109,"""Wyoming, (WV)""",343.8,"242.9 - 651.5 (644)",3177
18001,"""Adams, (IN)""",167.8,"148.7 - 175.5 (644)",4497
18003,"""Allen, (IN)""",163.9,"148.7 - 175.5 (644)",3011
18005,"""Bartholomew, (IN)""",171.5,"148.7 - 175.5 (644)",4319
18009,"""Blackford, (IN)""",189.8,"175.6 - 204.1 (644)",4669
18011,"""Boone, (IN)""",201.5,"175.6 - 204.1 (644)",3723
18013,"""Brown, (IN)""",152.7,"148.7 - 175.5 (644)",3572
18015,"""Carroll, (IN)""",163.1,"148.7 - 175.5 (644)",3579
18017,"""Cass, (IN)""",197.8,"175.6 - 204.1 (644)",3592
18019,"""Clark, (IN)""",234.6,"204.2 - 242.8 (644)",3864
18021,"""Clay, (IN)""",283.9,"242.9 - 651.5 (644)",4835
18023,"""Clinton, (IN)""",195.6,"175.6 - 204.1 (644)",3512
18027,"""Daviess, (IN)""",210.1,"204.2 - 242.8 (644)",4628
18029,"""Dearborn, (IN)""",204.7,"204.2 - 242.8 (644)",3230
18031,"""Decatur, (IN)""",209.1,"204.2 - 242.8 (644)",6356
18033,"""DeKalb, (IN)""",204.4,"204.2 - 242.8 (644)",3359
18035,"""Delaware, (IN)""",195.5,"175.6 - 204.1 (644)",3478
18039,"""Elkhart, (IN)""",202.3,"175.6 - 204.1 (644)",2999
18041,"""Fayette, (IN)""",322.4,"242.9 - 651.5 (644)",4294
18047,"""Franklin, (IN)""",187.6,"175.6 - 204.1 (644)",4955
18049,"""Fulton, (IN)""",223.2,"204.2 - 242.8 (644)",5592
18053,"""Grant, (IN)""",304.8,"242.9 - 651.5 (644)",3416
18055,"""Greene, (IN)""",227.3,"204.2 - 242.8 (644)",5310
18057,"""Hamilton, (IN)""",156.7,"148.7 - 175.5 (644)",3555
18059,"""Hancock, (IN)""",164.8,"148.7 - 175.5 (644)",3783
18063,"""Hendricks, (IN)""",173.2,"148.7 - 175.5 (644)",3522
18065,"""Henry, (IN)""",215.4,"204.2 - 242.8 (644)",3771
18067,"""Howard, (IN)""",247.4,"242.9 - 651.5 (644)",3980
18069,"""Huntington, (IN)""",199.3,"175.6 - 204.1 (644)",2987
18071,"""Jackson, (IN)""",172.7,"148.7 - 175.5 (644)",3659
18073,"""Jasper, (IN)""",245.3,"242.9 - 651.5 (644)",4378
18075,"""Jay, (IN)""",218.3,"204.2 - 242.8 (644)",5034
18077,"""Jefferson, (IN)""",229,"204.2 - 242.8 (644)",4008
18079,"""Jennings, (IN)""",228.6,"204.2 - 242.8 (644)",4501
18081,"""Johnson, (IN)""",176.5,"175.6 - 204.1 (644)",3553
18085,"""Kosciusko, (IN)""",181.3,"175.6 - 204.1 (644)",3310
18087,"""LaGrange, (IN)""",183.4,"175.6 - 204.1 (644)",4855
18091,"""LaPorte, (IN)""",184.4,"175.6 - 204.1 (644)",3643
18093,"""Lawrence, (IN)""",185.6,"175.6 - 204.1 (644)",5845
18095,"""Madison, (IN)""",208.4,"204.2 - 242.8 (644)",4994
18097,"""Marion, (IN)""",190.2,"175.6 - 204.1 (644)",3885
18099,"""Marshall, (IN)""",186.1,"175.6 - 204.1 (644)",3474
18101,"""Martin, (IN)""",205,"204.2 - 242.8 (644)",4659
18103,"""Miami, (IN)""",299.4,"242.9 - 651.5 (644)",5681
18105,"""Monroe, (IN)""",118.2,"26.6 - 148.6 (644)",3189
