"cnty_fips","display_name","Value","theme_range","total_inc"
55087,"""Outagamie, (WI)""",158.3,"148.7 - 175.5 (644)",9508
55089,"""Ozaukee, (WI)""",154.7,"148.7 - 175.5 (644)",11191
55091,"""Pepin, (WI)""",157.8,"148.7 - 175.5 (644)",12529
55097,"""Portage, (WI)""",159.7,"148.7 - 175.5 (644)",11976
55101,"""Racine, (WI)""",179.5,"175.6 - 204.1 (644)",13579
55103,"""Richland, (WI)""",184.5,"175.6 - 204.1 (644)",11447
55105,"""Rock, (WI)""",185.2,"175.6 - 204.1 (644)",13743
55111,"""Sauk, (WI)""",199.6,"175.6 - 204.1 (644)",12315
55117,"""Sheboygan, (WI)""",172.8,"148.7 - 175.5 (644)",10747
55121,"""Trempealeau, (WI)""",193.9,"175.6 - 204.1 (644)",13472
55123,"""Vernon, (WI)""",201.7,"175.6 - 204.1 (644)",11647
55127,"""Walworth, (WI)""",179.6,"175.6 - 204.1 (644)",11683
55131,"""Washington, (WI)""",147.8,"26.6 - 148.6 (644)",12592
55133,"""Waukesha, (WI)""",128.4,"26.6 - 148.6 (644)",11655
55135,"""Waupaca, (WI)""",188.3,"175.6 - 204.1 (644)",10019
55137,"""Waushara, (WI)""",258,"242.9 - 651.5 (644)",12363
55139,"""Winnebago, (WI)""",134,"26.6 - 148.6 (644)",10472
55141,"""Wood, (WI)""",137.4,"26.6 - 148.6 (644)",11918
01001,"""Autauga, (AL)""",227.6,"204.2 - 242.8 (644)",14287
01009,"""Blount, (AL)""",167.9,"148.7 - 175.5 (644)",13843
01015,"""Calhoun, (AL)""",250.3,"242.9 - 651.5 (644)",14279
01017,"""Chambers, (AL)""",105.5,"26.6 - 148.6 (644)",10741
01019,"""Cherokee, (AL)""",161.8,"148.7 - 175.5 (644)",12882
01021,"""Chilton, (AL)""",158.8,"148.7 - 175.5 (644)",13893
01027,"""Clay, (AL)""",228.8,"204.2 - 242.8 (644)",15379
01029,"""Cleburne, (AL)""",145.6,"26.6 - 148.6 (644)",15122
01037,"""Coosa, (AL)""",139.6,"26.6 - 148.6 (644)",11812
01043,"""Cullman, (AL)""",156.6,"148.7 - 175.5 (644)",13289
01047,"""Dallas, (AL)""",282.8,"242.9 - 651.5 (644)",14675
01049,"""DeKalb, (AL)""",140.8,"26.6 - 148.6 (644)",11486
01051,"""Elmore, (AL)""",155.6,"148.7 - 175.5 (644)",12282
01055,"""Etowah, (AL)""",195.7,"175.6 - 204.1 (644)",17695
01071,"""Jackson, (AL)""",250.9,"242.9 - 651.5 (644)",13371
01073,"""Jefferson, (AL)""",127.7,"26.6 - 148.6 (644)",14657
01081,"""Lee, (AL)""",136.1,"26.6 - 148.6 (644)",11777
01083,"""Limestone, (AL)""",163.5,"148.7 - 175.5 (644)",11910
01085,"""Lowndes, (AL)""",187.7,"175.6 - 204.1 (644)",10188
01087,"""Macon, (AL)""",146.2,"26.6 - 148.6 (644)",12861
01089,"""Madison, (AL)""",103.8,"26.6 - 148.6 (644)",12167
01095,"""Marshall, (AL)""",152.2,"148.7 - 175.5 (644)",12609
01101,"""Montgomery, (AL)""",150.7,"148.7 - 175.5 (644)",14684
01103,"""Morgan, (AL)""",199,"175.6 - 204.1 (644)",12546
01111,"""Randolph, (AL)""",297.5,"242.9 - 651.5 (644)",12918
01113,"""Russell, (AL)""",142.7,"26.6 - 148.6 (644)",13322
01115,"""St. Clair, (AL)""",184.8,"175.6 - 204.1 (644)",13895
01117,"""Shelby, (AL)""",105.1,"26.6 - 148.6 (644)",11862
01121,"""Talladega, (AL)""",137.5,"26.6 - 148.6 (644)",13793
01123,"""Tallapoosa, (AL)""",164.1,"148.7 - 175.5 (644)",12312
13015,"""Bartow, (GA)""",166.4,"148.7 - 175.5 (644)",14241
13035,"""Butts, (GA)""",141,"26.6 - 148.6 (644)",14983
13045,"""Carroll, (GA)""",170,"148.7 - 175.5 (644)",13227
13047,"""Catoosa, (GA)""",187.7,"175.6 - 204.1 (644)",12901
13053,"""Chattahoochee, (GA)""",172.1,"148.7 - 175.5 (644)",13937
13055,"""Chattooga, (GA)""",185.4,"175.6 - 204.1 (644)",13604
13057,"""Cherokee, (GA)""",124.9,"26.6 - 148.6 (644)",11836
13063,"""Clayton, (GA)""",125.5,"26.6 - 148.6 (644)",17965
13067,"""Cobb, (GA)""",105,"26.6 - 148.6 (644)",12203
13077,"""Coweta, (GA)""",142,"26.6 - 148.6 (644)",12744
13079,"""Crawford, (GA)""",145.4,"26.6 - 148.6 (644)",15100
13083,"""Dade, (GA)""",232.7,"204.2 - 242.8 (644)",12338
13085,"""Dawson, (GA)""",141.9,"26.6 - 148.6 (644)",11146
13089,"""DeKalb, (GA)""",93.2,"26.6 - 148.6 (644)",14946
13097,"""Douglas, (GA)""",131.4,"26.6 - 148.6 (644)",15353
13111,"""Fannin, (GA)""",171.7,"148.7 - 175.5 (644)",11462
13113,"""Fayette, (GA)""",94.4,"26.6 - 148.6 (644)",9948
13115,"""Floyd, (GA)""",236.1,"204.2 - 242.8 (644)",14248
13117,"""Forsyth, (GA)""",104.8,"26.6 - 148.6 (644)",11286
13121,"""Fulton, (GA)""",98.8,"26.6 - 148.6 (644)",14022
13123,"""Gilmer, (GA)""",137.1,"26.6 - 148.6 (644)",11975
13129,"""Gordon, (GA)""",179.8,"175.6 - 204.1 (644)",12663
13135,"""Gwinnett, (GA)""",93.8,"26.6 - 148.6 (644)",13106
13143,"""Haralson, (GA)""",166.7,"148.7 - 175.5 (644)",12875
13145,"""Harris, (GA)""",173,"148.7 - 175.5 (644)",10898
13149,"""Heard, (GA)""",138.4,"26.6 - 148.6 (644)",13445
13151,"""Henry, (GA)""",93.6,"26.6 - 148.6 (644)",13286
13171,"""Lamar, (GA)""",176.4,"175.6 - 204.1 (644)",11576
13187,"""Lumpkin, (GA)""",203.1,"175.6 - 204.1 (644)",14491
13193,"""Macon, (GA)""",142.3,"26.6 - 148.6 (644)",15699
13197,"""Marion, (GA)""",191.6,"175.6 - 204.1 (644)",9983
13199,"""Meriwether, (GA)""",350.5,"242.9 - 651.5 (644)",17853
13207,"""Monroe, (GA)""",138.2,"26.6 - 148.6 (644)",13847
13213,"""Murray, (GA)""",228.4,"204.2 - 242.8 (644)",13062
13215,"""Muscogee, (GA)""",338.6,"242.9 - 651.5 (644)",13973
13223,"""Paulding, (GA)""",138.4,"26.6 - 148.6 (644)",12809
13227,"""Pickens, (GA)""",170.9,"148.7 - 175.5 (644)",11168
13231,"""Pike, (GA)""",138.5,"26.6 - 148.6 (644)",14762
13233,"""Polk, (GA)""",278.7,"242.9 - 651.5 (644)",13519
13247,"""Rockdale, (GA)""",128.7,"26.6 - 148.6 (644)",14317
13249,"""Schley, (GA)""",161.5,"148.7 - 175.5 (644)",10277
13255,"""Spalding, (GA)""",142.3,"26.6 - 148.6 (644)",13228
13263,"""Talbot, (GA)""",166.3,"148.7 - 175.5 (644)",11187
13269,"""Taylor, (GA)""",218.5,"204.2 - 242.8 (644)",15980
13285,"""Troup, (GA)""",211.9,"204.2 - 242.8 (644)",14412
13291,"""Union, (GA)""",89.5,"26.6 - 148.6 (644)",9222
13293,"""Upson, (GA)""",247.1,"242.9 - 651.5 (644)",13320
13295,"""Walker, (GA)""",180.3,"175.6 - 204.1 (644)",13306
13313,"""Whitfield, (GA)""",175.5,"148.7 - 175.5 (644)",12792
18025,"""Crawford, (IN)""",220.8,"204.2 - 242.8 (644)",14524
18037,"""Dubois, (IN)""",205,"204.2 - 242.8 (644)",11770
18043,"""Floyd, (IN)""",234.6,"204.2 - 242.8 (644)",14999
18061,"""Harrison, (IN)""",205.9,"204.2 - 242.8 (644)",16146
18123,"""Perry, (IN)""",215,"204.2 - 242.8 (644)",15900
18147,"""Spencer, (IN)""",181.7,"175.6 - 204.1 (644)",12450
21001,"""Adair, (KY)""",248.7,"242.9 - 651.5 (644)",17238
21003,"""Allen, (KY)""",229.8,"204.2 - 242.8 (644)",16585
21005,"""Anderson, (KY)""",170.1,"148.7 - 175.5 (644)",14871
21009,"""Barren, (KY)""",258.5,"242.9 - 651.5 (644)",13415
21017,"""Bourbon, (KY)""",259,"242.9 - 651.5 (644)",12003
21021,"""Boyle, (KY)""",191.5,"175.6 - 204.1 (644)",12855
21027,"""Breckinridge, (KY)""",219.1,"204.2 - 242.8 (644)",13303
21029,"""Bullitt, (KY)""",138.9,"26.6 - 148.6 (644)",14280
21031,"""Butler, (KY)""",247,"242.9 - 651.5 (644)",13497
21045,"""Casey, (KY)""",200.5,"175.6 - 204.1 (644)",18110
21049,"""Clark, (KY)""",303.2,"242.9 - 651.5 (644)",13114
21053,"""Clinton, (KY)""",221.8,"204.2 - 242.8 (644)",18002
21057,"""Cumberland, (KY)""",308.4,"242.9 - 651.5 (644)",17341
21059,"""Daviess, (KY)""",125.9,"26.6 - 148.6 (644)",13151
21061,"""Edmonson, (KY)""",231.6,"204.2 - 242.8 (644)",16236
21065,"""Estill, (KY)""",359.3,"242.9 - 651.5 (644)",15127
21067,"""Fayette, (KY)""",113.5,"26.6 - 148.6 (644)",14515
21073,"""Franklin, (KY)""",221,"204.2 - 242.8 (644)",21203
21079,"""Garrard, (KY)""",170.5,"148.7 - 175.5 (644)",12868
21085,"""Grayson, (KY)""",202.4,"175.6 - 204.1 (644)",13883
21087,"""Green, (KY)""",338,"242.9 - 651.5 (644)",19815
21091,"""Hancock, (KY)""",109.8,"26.6 - 148.6 (644)",10837
21093,"""Hardin, (KY)""",134.7,"26.6 - 148.6 (644)",13305
21099,"""Hart, (KY)""",126.5,"26.6 - 148.6 (644)",14879
21109,"""Jackson, (KY)""",371.1,"242.9 - 651.5 (644)",14492
21111,"""Jefferson, (KY)""",120.4,"26.6 - 148.6 (644)",14294
21113,"""Jessamine, (KY)""",130.1,"26.6 - 148.6 (644)",14819
21123,"""Larue, (KY)""",261.6,"242.9 - 651.5 (644)",14420
21125,"""Laurel, (KY)""",296.2,"242.9 - 651.5 (644)",14217
21137,"""Lincoln, (KY)""",253.7,"242.9 - 651.5 (644)",15538
21141,"""Logan, (KY)""",145.2,"26.6 - 148.6 (644)",13559
21147,"""McCreary, (KY)""",367.4,"242.9 - 651.5 (644)",15905
21151,"""Madison, (KY)""",82,"26.6 - 148.6 (644)",13184
21155,"""Marion, (KY)""",168.3,"148.7 - 175.5 (644)",14356
21163,"""Meade, (KY)""",182.7,"175.6 - 204.1 (644)",14031
21167,"""Mercer, (KY)""",165.2,"148.7 - 175.5 (644)",14904
21169,"""Metcalfe, (KY)""",256.1,"242.9 - 651.5 (644)",13903
21171,"""Monroe, (KY)""",370.9,"242.9 - 651.5 (644)",19126
21173,"""Montgomery, (KY)""",319.7,"242.9 - 651.5 (644)",13573
21177,"""Muhlenberg, (KY)""",308.4,"242.9 - 651.5 (644)",12401
21179,"""Nelson, (KY)""",193.3,"175.6 - 204.1 (644)",13407
21181,"""Nicholas, (KY)""",316.5,"242.9 - 651.5 (644)",11785
21183,"""Ohio, (KY)""",342.3,"242.9 - 651.5 (644)",13560
21199,"""Pulaski, (KY)""",300.1,"242.9 - 651.5 (644)",12043
21203,"""Rockcastle, (KY)""",195,"175.6 - 204.1 (644)",14158
21207,"""Russell, (KY)""",178.4,"175.6 - 204.1 (644)",14867
21209,"""Scott, (KY)""",322.5,"242.9 - 651.5 (644)",13448
21211,"""Shelby, (KY)""",87.6,"26.6 - 148.6 (644)",11884
21213,"""Simpson, (KY)""",262.7,"242.9 - 651.5 (644)",19142
21215,"""Spencer, (KY)""",107.2,"26.6 - 148.6 (644)",12810
21217,"""Taylor, (KY)""",232.2,"204.2 - 242.8 (644)",15444
21227,"""Warren, (KY)""",239.5,"204.2 - 242.8 (644)",14224
21229,"""Washington, (KY)""",178.7,"175.6 - 204.1 (644)",14782
21231,"""Wayne, (KY)""",267.2,"242.9 - 651.5 (644)",13889
21235,"""Whitley, (KY)""",444.8,"242.9 - 651.5 (644)",15468
21239,"""Woodford, (KY)""",176.5,"175.6 - 204.1 (644)",12396
37039,"""Cherokee, (NC)""",250.8,"242.9 - 651.5 (644)",12473
47001,"""Anderson, (TN)""",215.6,"204.2 - 242.8 (644)",13278
47003,"""Bedford, (TN)""",343.3,"242.9 - 651.5 (644)",11536
47007,"""Bledsoe, (TN)""",227.6,"204.2 - 242.8 (644)",11716
47009,"""Blount, (TN)""",160.6,"148.7 - 175.5 (644)",11899
47011,"""Bradley, (TN)""",326.2,"242.9 - 651.5 (644)",13189
47013,"""Campbell, (TN)""",349,"242.9 - 651.5 (644)",14697
47015,"""Cannon, (TN)""",262.4,"242.9 - 651.5 (644)",13640
47021,"""Cheatham, (TN)""",246.1,"242.9 - 651.5 (644)",12619
47027,"""Clay, (TN)""",294.1,"242.9 - 651.5 (644)",13755
47031,"""Coffee, (TN)""",376.8,"242.9 - 651.5 (644)",15021
47035,"""Cumberland, (TN)""",185.9,"175.6 - 204.1 (644)",11474
47037,"""Davidson, (TN)""",201.8,"175.6 - 204.1 (644)",14741
47041,"""DeKalb, (TN)""",254.7,"242.9 - 651.5 (644)",13292
47049,"""Fentress, (TN)""",271.9,"242.9 - 651.5 (644)",15613
47051,"""Franklin, (TN)""",308.3,"242.9 - 651.5 (644)",14669
47055,"""Giles, (TN)""",321.6,"242.9 - 651.5 (644)",13744
47061,"""Grundy, (TN)""",332.1,"242.9 - 651.5 (644)",14812
47065,"""Hamilton, (TN)""",207.4,"204.2 - 242.8 (644)",13099
47087,"""Jackson, (TN)""",259.5,"242.9 - 651.5 (644)",13433
47093,"""Knox, (TN)""",181.9,"175.6 - 204.1 (644)",12453
47103,"""Lincoln, (TN)""",394.6,"242.9 - 651.5 (644)",13540
47105,"""Loudon, (TN)""",162.8,"148.7 - 175.5 (644)",11325
47107,"""McMinn, (TN)""",252,"242.9 - 651.5 (644)",12789
47111,"""Macon, (TN)""",263.9,"242.9 - 651.5 (644)",14291
47115,"""Marion, (TN)""",333.2,"242.9 - 651.5 (644)",15018
47117,"""Marshall, (TN)""",269.4,"242.9 - 651.5 (644)",13093
47119,"""Maury, (TN)""",164.4,"148.7 - 175.5 (644)",12965
47121,"""Meigs, (TN)""",317.3,"242.9 - 651.5 (644)",10244
47123,"""Monroe, (TN)""",198.6,"175.6 - 204.1 (644)",12148
47127,"""Moore, (TN)""",339.7,"242.9 - 651.5 (644)",12516
47129,"""Morgan, (TN)""",235.2,"204.2 - 242.8 (644)",12761
47133,"""Overton, (TN)""",278.6,"242.9 - 651.5 (644)",16141
47137,"""Pickett, (TN)""",293,"242.9 - 651.5 (644)",20680
47139,"""Polk, (TN)""",283.7,"242.9 - 651.5 (644)",14935
47141,"""Putnam, (TN)""",232.3,"204.2 - 242.8 (644)",14007
47143,"""Rhea, (TN)""",321.6,"242.9 - 651.5 (644)",12338
47145,"""Roane, (TN)""",271,"242.9 - 651.5 (644)",12361
47147,"""Robertson, (TN)""",270.4,"242.9 - 651.5 (644)",12248
47149,"""Rutherford, (TN)""",213.6,"204.2 - 242.8 (644)",12100
47151,"""Scott, (TN)""",252.9,"242.9 - 651.5 (644)",14080
47153,"""Sequatchie, (TN)""",249.1,"242.9 - 651.5 (644)",11302
47159,"""Smith, (TN)""",217.3,"204.2 - 242.8 (644)",16790
47165,"""Sumner, (TN)""",201.1,"175.6 - 204.1 (644)",11691
47169,"""Trousdale, (TN)""",210.3,"204.2 - 242.8 (644)",16987
47175,"""Van Buren, (TN)""",234.5,"204.2 - 242.8 (644)",11897
47177,"""Warren, (TN)""",254.4,"242.9 - 651.5 (644)",12958
47185,"""White, (TN)""",224.5,"204.2 - 242.8 (644)",13552
47187,"""Williamson, (TN)""",156.9,"148.7 - 175.5 (644)",10804
47189,"""Wilson, (TN)""",192.6,"175.6 - 204.1 (644)",13434
13009,"""Baldwin, (GA)""",135.1,"26.6 - 148.6 (644)",13262
13011,"""Banks, (GA)""",124.2,"26.6 - 148.6 (644)",14353
13013,"""Barrow, (GA)""",103.5,"26.6 - 148.6 (644)",13216
13021,"""Bibb, (GA)""",205.3,"204.2 - 242.8 (644)",15217
13023,"""Bleckley, (GA)""",132.4,"26.6 - 148.6 (644)",15791
13031,"""Bulloch, (GA)""",131.8,"26.6 - 148.6 (644)",13865
13033,"""Burke, (GA)""",217.7,"204.2 - 242.8 (644)",14273
13043,"""Candler, (GA)""",234,"204.2 - 242.8 (644)",17729
13059,"""Clarke, (GA)""",111.2,"26.6 - 148.6 (644)",12572
13073,"""Columbia, (GA)""",87.3,"26.6 - 148.6 (644)",11735
13091,"""Dodge, (GA)""",200.4,"175.6 - 204.1 (644)",13935
13093,"""Dooly, (GA)""",121.2,"26.6 - 148.6 (644)",15313
13103,"""Effingham, (GA)""",177.4,"175.6 - 204.1 (644)",13210
13105,"""Elbert, (GA)""",229.5,"204.2 - 242.8 (644)",12007
13107,"""Emanuel, (GA)""",258.8,"242.9 - 651.5 (644)",13134
13109,"""Evans, (GA)""",149,"148.7 - 175.5 (644)",15792
13119,"""Franklin, (GA)""",250.4,"242.9 - 651.5 (644)",13323
13125,"""Glascock, (GA)""",207.1,"204.2 - 242.8 (644)",10678
13133,"""Greene, (GA)""",98.4,"26.6 - 148.6 (644)",10253
13137,"""Habersham, (GA)""",150,"148.7 - 175.5 (644)",11250
13139,"""Hall, (GA)""",123.1,"26.6 - 148.6 (644)",12390
13141,"""Hancock, (GA)""",113.4,"26.6 - 148.6 (644)",14310
13147,"""Hart, (GA)""",158.8,"148.7 - 175.5 (644)",11484
13153,"""Houston, (GA)""",147.6,"26.6 - 148.6 (644)",13158
13157,"""Jackson, (GA)""",123.7,"26.6 - 148.6 (644)",13536
13159,"""Jasper, (GA)""",178.8,"175.6 - 204.1 (644)",13539
13163,"""Jefferson, (GA)""",201.4,"175.6 - 204.1 (644)",14336
13165,"""Jenkins, (GA)""",115.3,"26.6 - 148.6 (644)",11859
13167,"""Johnson, (GA)""",230.1,"204.2 - 242.8 (644)",14604
13169,"""Jones, (GA)""",144.7,"26.6 - 148.6 (644)",12467
13175,"""Laurens, (GA)""",266.4,"242.9 - 651.5 (644)",12457
13181,"""Lincoln, (GA)""",113.6,"26.6 - 148.6 (644)",11607
13189,"""McDuffie, (GA)""",144,"26.6 - 148.6 (644)",15846
13195,"""Madison, (GA)""",139.4,"26.6 - 148.6 (644)",11918
13209,"""Montgomery, (GA)""",267.4,"242.9 - 651.5 (644)",13782
13211,"""Morgan, (GA)""",109.5,"26.6 - 148.6 (644)",9836
13217,"""Newton, (GA)""",117.3,"26.6 - 148.6 (644)",14324
13219,"""Oconee, (GA)""",91.7,"26.6 - 148.6 (644)",8977
13221,"""Oglethorpe, (GA)""",106,"26.6 - 148.6 (644)",12576
13225,"""Peach, (GA)""",186.5,"175.6 - 204.1 (644)",13989
13235,"""Pulaski, (GA)""",291.4,"242.9 - 651.5 (644)",12212
13237,"""Putnam, (GA)""",115,"26.6 - 148.6 (644)",10486
13241,"""Rabun, (GA)""",161.8,"148.7 - 175.5 (644)",11797
13245,"""Richmond, (GA)""",171.5,"148.7 - 175.5 (644)",15943
13251,"""Screven, (GA)""",182.4,"175.6 - 204.1 (644)",14056
13257,"""Stephens, (GA)""",193.6,"175.6 - 204.1 (644)",12553
13265,"""Taliaferro, (GA)""",115.3,"26.6 - 148.6 (644)",12261
13279,"""Toombs, (GA)""",273.2,"242.9 - 651.5 (644)",11429
13281,"""Towns, (GA)""",170.4,"148.7 - 175.5 (644)",10438
13283,"""Treutlen, (GA)""",236.6,"204.2 - 242.8 (644)",15640
13289,"""Twiggs, (GA)""",254,"242.9 - 651.5 (644)",13151
13297,"""Walton, (GA)""",149.3,"148.7 - 175.5 (644)",12193
13301,"""Warren, (GA)""",167.7,"148.7 - 175.5 (644)",13253
13303,"""Washington, (GA)""",139.5,"26.6 - 148.6 (644)",13457
13311,"""White, (GA)""",131.9,"26.6 - 148.6 (644)",11380
13317,"""Wilkes, (GA)""",130,"26.6 - 148.6 (644)",14345
13319,"""Wilkinson, (GA)""",305,"242.9 - 651.5 (644)",13342
21011,"""Bath, (KY)""",321.6,"242.9 - 651.5 (644)",12619
21013,"""Bell, (KY)""",446.5,"242.9 - 651.5 (644)",17540
21019,"""Boyd, (KY)""",269.7,"242.9 - 651.5 (644)",14724
21025,"""Breathitt, (KY)""",628.2,"242.9 - 651.5 (644)",15709
21043,"""Carter, (KY)""",213,"204.2 - 242.8 (644)",12943
21051,"""Clay, (KY)""",315.7,"242.9 - 651.5 (644)",16939
21063,"""Elliott, (KY)""",194.2,"175.6 - 204.1 (644)",16720
21069,"""Fleming, (KY)""",247,"242.9 - 651.5 (644)",14936
21071,"""Floyd, (KY)""",326.1,"242.9 - 651.5 (644)",16589
21095,"""Harlan, (KY)""",342.9,"242.9 - 651.5 (644)",15190
21115,"""Johnson, (KY)""",344.4,"242.9 - 651.5 (644)",15374
21119,"""Knott, (KY)""",341.5,"242.9 - 651.5 (644)",14805
21121,"""Knox, (KY)""",276,"242.9 - 651.5 (644)",15957
21127,"""Lawrence, (KY)""",241.2,"204.2 - 242.8 (644)",14709
21129,"""Lee, (KY)""",426.7,"242.9 - 651.5 (644)",15936
21131,"""Leslie, (KY)""",338.4,"242.9 - 651.5 (644)",19205
21133,"""Letcher, (KY)""",317.7,"242.9 - 651.5 (644)",15927
21153,"""Magoffin, (KY)""",293.5,"242.9 - 651.5 (644)",15023
21159,"""Martin, (KY)""",224.8,"204.2 - 242.8 (644)",19144
21165,"""Menifee, (KY)""",266.2,"242.9 - 651.5 (644)",14659
21175,"""Morgan, (KY)""",163.3,"148.7 - 175.5 (644)",15994
21189,"""Owsley, (KY)""",362.3,"242.9 - 651.5 (644)",12472
21193,"""Perry, (KY)""",440.8,"242.9 - 651.5 (644)",19034
21195,"""Pike, (KY)""",227.2,"204.2 - 242.8 (644)",15259
21197,"""Powell, (KY)""",344.4,"242.9 - 651.5 (644)",15044
21205,"""Rowan, (KY)""",172.2,"148.7 - 175.5 (644)",15689
21237,"""Wolfe, (KY)""",409.7,"242.9 - 651.5 (644)",13694
37003,"""Alexander, (NC)""",176.5,"175.6 - 204.1 (644)",12240
37005,"""Alleghany, (NC)""",167.2,"148.7 - 175.5 (644)",11465
37009,"""Ashe, (NC)""",146.1,"26.6 - 148.6 (644)",10730
37011,"""Avery, (NC)""",212.7,"204.2 - 242.8 (644)",12546
37021,"""Buncombe, (NC)""",152.6,"148.7 - 175.5 (644)",12294
37023,"""Burke, (NC)""",208.5,"204.2 - 242.8 (644)",11865
37027,"""Caldwell, (NC)""",244.4,"242.9 - 651.5 (644)",13145
37035,"""Catawba, (NC)""",180.9,"175.6 - 204.1 (644)",11461
37043,"""Clay, (NC)""",189.1,"175.6 - 204.1 (644)",10390
37045,"""Cleveland, (NC)""",188.2,"175.6 - 204.1 (644)",12996
37071,"""Gaston, (NC)""",196.7,"175.6 - 204.1 (644)",14309
37075,"""Graham, (NC)""",188.9,"175.6 - 204.1 (644)",12555
37087,"""Haywood, (NC)""",197.3,"175.6 - 204.1 (644)",12459
37089,"""Henderson, (NC)""",140,"26.6 - 148.6 (644)",12273
37097,"""Iredell, (NC)""",166.8,"148.7 - 175.5 (644)",12408
37099,"""Jackson, (NC)""",171.8,"148.7 - 175.5 (644)",13652
37109,"""Lincoln, (NC)""",179.8,"175.6 - 204.1 (644)",12637
37111,"""McDowell, (NC)""",194.2,"175.6 - 204.1 (644)",13854
37113,"""Macon, (NC)""",159.4,"148.7 - 175.5 (644)",11974
37115,"""Madison, (NC)""",201,"175.6 - 204.1 (644)",12944
37119,"""Mecklenburg, (NC)""",99.3,"26.6 - 148.6 (644)",12544
37121,"""Mitchell, (NC)""",220.3,"204.2 - 242.8 (644)",12922
37149,"""Polk, (NC)""",160.4,"148.7 - 175.5 (644)",11631
37161,"""Rutherford, (NC)""",194.1,"175.6 - 204.1 (644)",12553
37171,"""Surry, (NC)""",167.4,"148.7 - 175.5 (644)",12301
37173,"""Swain, (NC)""",204.1,"175.6 - 204.1 (644)",15984
37175,"""Transylvania, (NC)""",123.6,"26.6 - 148.6 (644)",10909
37189,"""Watauga, (NC)""",141.8,"26.6 - 148.6 (644)",10621
37193,"""Wilkes, (NC)""",183.6,"175.6 - 204.1 (644)",11609
37197,"""Yadkin, (NC)""",173.3,"148.7 - 175.5 (644)",11807
37199,"""Yancey, (NC)""",205.7,"204.2 - 242.8 (644)",12162
45001,"""Abbeville, (SC)""",160.3,"148.7 - 175.5 (644)",10905
45003,"""Aiken, (SC)""",138.8,"26.6 - 148.6 (644)",12371
45005,"""Allendale, (SC)""",190.6,"175.6 - 204.1 (644)",17867
45007,"""Anderson, (SC)""",217.3,"204.2 - 242.8 (644)",11884
45009,"""Bamberg, (SC)""",149.2,"148.7 - 175.5 (644)",13206
45011,"""Barnwell, (SC)""",193.8,"175.6 - 204.1 (644)",11637
45013,"""Beaufort, (SC)""",91.3,"26.6 - 148.6 (644)",9619
45017,"""Calhoun, (SC)""",182.2,"175.6 - 204.1 (644)",11883
45021,"""Cherokee, (SC)""",107.8,"26.6 - 148.6 (644)",13721
45023,"""Chester, (SC)""",311.3,"242.9 - 651.5 (644)",12795
45029,"""Colleton, (SC)""",214.1,"204.2 - 242.8 (644)",15033
45037,"""Edgefield, (SC)""",178,"175.6 - 204.1 (644)",12616
45039,"""Fairfield, (SC)""",251,"242.9 - 651.5 (644)",11627
45045,"""Greenville, (SC)""",151.5,"148.7 - 175.5 (644)",11077
45047,"""Greenwood, (SC)""",164.7,"148.7 - 175.5 (644)",13174
45049,"""Hampton, (SC)""",168.9,"148.7 - 175.5 (644)",13288
45053,"""Jasper, (SC)""",143.3,"26.6 - 148.6 (644)",13045
45057,"""Lancaster, (SC)""",148.5,"26.6 - 148.6 (644)",10952
45059,"""Laurens, (SC)""",167.6,"148.7 - 175.5 (644)",12983
45063,"""Lexington, (SC)""",159.2,"148.7 - 175.5 (644)",11249
45065,"""McCormick, (SC)""",114.1,"26.6 - 148.6 (644)",12372
45071,"""Newberry, (SC)""",157.4,"148.7 - 175.5 (644)",12222
45073,"""Oconee, (SC)""",187.4,"175.6 - 204.1 (644)",11847
45075,"""Orangeburg, (SC)""",136.9,"26.6 - 148.6 (644)",13439
45077,"""Pickens, (SC)""",273.3,"242.9 - 651.5 (644)",11025
45079,"""Richland, (SC)""",183.4,"175.6 - 204.1 (644)",11389
45081,"""Saluda, (SC)""",166,"148.7 - 175.5 (644)",11908
45083,"""Spartanburg, (SC)""",185.7,"175.6 - 204.1 (644)",12714
45087,"""Union, (SC)""",184.6,"175.6 - 204.1 (644)",12851
45091,"""York, (SC)""",152,"148.7 - 175.5 (644)",11641
47019,"""Carter, (TN)""",232.4,"204.2 - 242.8 (644)",14186
47025,"""Claiborne, (TN)""",345.1,"242.9 - 651.5 (644)",15288
47029,"""Cocke, (TN)""",422.1,"242.9 - 651.5 (644)",13703
47057,"""Grainger, (TN)""",222.6,"204.2 - 242.8 (644)",12920
47059,"""Greene, (TN)""",223.8,"204.2 - 242.8 (644)",13230
47063,"""Hamblen, (TN)""",223.9,"204.2 - 242.8 (644)",12868
47067,"""Hancock, (TN)""",279,"242.9 - 651.5 (644)",12886
47073,"""Hawkins, (TN)""",231.5,"204.2 - 242.8 (644)",12312
47089,"""Jefferson, (TN)""",214,"204.2 - 242.8 (644)",13250
47091,"""Johnson, (TN)""",207,"204.2 - 242.8 (644)",15140
47155,"""Sevier, (TN)""",236.8,"204.2 - 242.8 (644)",12153
47163,"""Sullivan, (TN)""",279.4,"242.9 - 651.5 (644)",13201
47171,"""Unicoi, (TN)""",219.8,"204.2 - 242.8 (644)",14827
47173,"""Union, (TN)""",222.8,"204.2 - 242.8 (644)",13747
47179,"""Washington, (TN)""",214.7,"204.2 - 242.8 (644)",12505
