"cnty_fips","display_name","Value","theme_range","dm_prev_adj","ob_prev_adj","ltpia_prev_adj"
48401,"""Rusk, (TX)""",215.3,"204.2 - 242.8 (644)",14,38.8,31.4
48415,"""Scurry, (TX)""",175.8,"175.6 - 204.1 (644)",7.7,29.5,32.9
48417,"""Shackelford, (TX)""",254.3,"242.9 - 651.5 (644)",6.1,27.5,23.6
48421,"""Sherman, (TX)""",270,"242.9 - 651.5 (644)",3.5,26.7,26.1
48423,"""Smith, (TX)""",209,"204.2 - 242.8 (644)",12.4,34.5,26.8
48425,"""Somervell, (TX)""",202.3,"175.6 - 204.1 (644)",6.3,28.4,23.3
48429,"""Stephens, (TX)""",268.7,"242.9 - 651.5 (644)",6.8,30.7,31.4
48433,"""Stonewall, (TX)""",273.8,"242.9 - 651.5 (644)",5.2,26.5,21.2
48437,"""Swisher, (TX)""",248.3,"242.9 - 651.5 (644)",5.5,24,28.9
48439,"""Tarrant, (TX)""",157.9,"148.7 - 175.5 (644)",10.3,29.3,24.8
48441,"""Taylor, (TX)""",276.9,"242.9 - 651.5 (644)",7.5,32.1,27.8
48445,"""Terry, (TX)""",302.9,"242.9 - 651.5 (644)",5.5,34.5,25.8
48447,"""Throckmorton, (TX)""",251,"242.9 - 651.5 (644)",4.4,24.8,23.7
48449,"""Titus, (TX)""",240.8,"204.2 - 242.8 (644)",10.4,30.8,34.5
48459,"""Upshur, (TX)""",281.4,"242.9 - 651.5 (644)",16,30.5,28.5
48467,"""Van Zandt, (TX)""",218.7,"204.2 - 242.8 (644)",9.1,25.1,25.6
48483,"""Wheeler, (TX)""",279.7,"242.9 - 651.5 (644)",5.1,25.4,23.8
48485,"""Wichita, (TX)""",245.4,"242.9 - 651.5 (644)",13.8,35.3,30.4
48487,"""Wilbarger, (TX)""",240,"204.2 - 242.8 (644)",12.8,34.2,27.6
48497,"""Wise, (TX)""",182.3,"175.6 - 204.1 (644)",19.1,32.6,29.6
48499,"""Wood, (TX)""",227.7,"204.2 - 242.8 (644)",14.7,27.7,29.8
48501,"""Yoakum, (TX)""",251.5,"242.9 - 651.5 (644)",9.2,33,27.5
48503,"""Young, (TX)""",284.5,"242.9 - 651.5 (644)",16.6,34.6,27.7
56001,"""Albany, (WY)""",139,"26.6 - 148.6 (644)",6.2,24.2,17.6
56005,"""Campbell, (WY)""",269.6,"242.9 - 651.5 (644)",7.8,31.7,26.5
56009,"""Converse, (WY)""",151.4,"148.7 - 175.5 (644)",8.5,31.4,25.3
56011,"""Crook, (WY)""",228.9,"204.2 - 242.8 (644)",6.6,25.7,26.4
56015,"""Goshen, (WY)""",157.7,"148.7 - 175.5 (644)",9.4,31.8,30.5
56019,"""Johnson, (WY)""",191,"175.6 - 204.1 (644)",5.5,23.7,21.8
56021,"""Laramie, (WY)""",155.7,"148.7 - 175.5 (644)",8.6,29.8,22.8
56027,"""Niobrara, (WY)""",156.7,"148.7 - 175.5 (644)",7,26.4,27.3
56031,"""Platte, (WY)""",156.1,"148.7 - 175.5 (644)",11.3,29.9,22.3
56045,"""Weston, (WY)""",200.9,"175.6 - 204.1 (644)",7.2,32.9,25.5
16003,"""Adams, (ID)""",128.8,"26.6 - 148.6 (644)",5.1,30.2,19.1
16009,"""Benewah, (ID)""",204.1,"175.6 - 204.1 (644)",6.3,31.8,29
16017,"""Bonner, (ID)""",148.8,"148.7 - 175.5 (644)",6.5,25.2,19.4
16021,"""Boundary, (ID)""",160,"148.7 - 175.5 (644)",6.9,28.1,25.8
16035,"""Clearwater, (ID)""",176.3,"175.6 - 204.1 (644)",8.7,32.6,23.5
16049,"""Idaho, (ID)""",121.5,"26.6 - 148.6 (644)",7.1,32.8,24.8
16055,"""Kootenai, (ID)""",185.6,"175.6 - 204.1 (644)",6.3,26.1,19.3
16057,"""Latah, (ID)""",148,"26.6 - 148.6 (644)",5.7,24,16.7
16059,"""Lemhi, (ID)""",112.4,"26.6 - 148.6 (644)",7.1,23.4,19.8
16061,"""Lewis, (ID)""",130.8,"26.6 - 148.6 (644)",9,27.7,25.2
16069,"""Nez Perce, (ID)""",136.8,"26.6 - 148.6 (644)",8.4,30.8,21.7
16079,"""Shoshone, (ID)""",205.4,"204.2 - 242.8 (644)",7,36.2,20.3
16085,"""Valley, (ID)""",88.2,"26.6 - 148.6 (644)",4.5,27.5,17
27005,"""Becker, (MN)""",125.2,"26.6 - 148.6 (644)",7,29.9,25.2
27007,"""Beltrami, (MN)""",140.7,"26.6 - 148.6 (644)",9,33.9,22.6
27009,"""Benton, (MN)""",107.3,"26.6 - 148.6 (644)",10.4,30.2,21.5
27011,"""Big Stone, (MN)""",191.4,"175.6 - 204.1 (644)",6.4,33.7,24.7
27019,"""Carver, (MN)""",82.6,"26.6 - 148.6 (644)",6.6,23.1,15.7
27021,"""Cass, (MN)""",130.3,"26.6 - 148.6 (644)",9,30.8,25.7
27023,"""Chippewa, (MN)""",150.5,"148.7 - 175.5 (644)",8.7,34.4,25.2
27027,"""Clay, (MN)""",139.5,"26.6 - 148.6 (644)",6.9,28.1,19.8
27029,"""Clearwater, (MN)""",139.6,"26.6 - 148.6 (644)",6,30.7,26.4
27035,"""Crow Wing, (MN)""",120.9,"26.6 - 148.6 (644)",7.1,29.2,20.3
27041,"""Douglas, (MN)""",125.3,"26.6 - 148.6 (644)",6.9,32.6,23.3
27051,"""Grant, (MN)""",173.9,"148.7 - 175.5 (644)",8.8,33.4,27
27057,"""Hubbard, (MN)""",129.8,"26.6 - 148.6 (644)",7.1,34.5,23.3
27061,"""Itasca, (MN)""",136.4,"26.6 - 148.6 (644)",9.6,33.4,23.8
27067,"""Kandiyohi, (MN)""",97.9,"26.6 - 148.6 (644)",7.6,27.5,20.7
27069,"""Kittson, (MN)""",182.7,"175.6 - 204.1 (644)",8.8,28.2,20.6
27071,"""Koochiching, (MN)""",135,"26.6 - 148.6 (644)",7.9,28.4,25.5
27073,"""Lac qui Parle, (MN)""",183.6,"175.6 - 204.1 (644)",8.1,35.2,25.7
27077,"""Lake of the Woods, (MN)""",164.1,"148.7 - 175.5 (644)",11.6,28.8,26.3
27085,"""McLeod, (MN)""",119.1,"26.6 - 148.6 (644)",8.4,34.7,22.4
27087,"""Mahnomen, (MN)""",201.7,"175.6 - 204.1 (644)",8.9,38.9,26.4
27089,"""Marshall, (MN)""",173.4,"148.7 - 175.5 (644)",9.5,37.9,21.2
27093,"""Meeker, (MN)""",118.9,"26.6 - 148.6 (644)",9,33.2,19.8
27097,"""Morrison, (MN)""",104.9,"26.6 - 148.6 (644)",8.5,32.3,23.6
27107,"""Norman, (MN)""",193.6,"175.6 - 204.1 (644)",5.9,36.1,25.6
27111,"""Otter Tail, (MN)""",178.3,"175.6 - 204.1 (644)",6.9,31.7,21.5
27113,"""Pennington, (MN)""",187.5,"175.6 - 204.1 (644)",7.2,26.1,21.8
27119,"""Polk, (MN)""",185.7,"175.6 - 204.1 (644)",8.1,39.6,26.1
27121,"""Pope, (MN)""",119.7,"26.6 - 148.6 (644)",6.6,30.2,20.1
27125,"""Red Lake, (MN)""",193.1,"175.6 - 204.1 (644)",7,36.6,24.7
27129,"""Renville, (MN)""",120.5,"26.6 - 148.6 (644)",9.1,33.8,23.4
27135,"""Roseau, (MN)""",173.6,"148.7 - 175.5 (644)",8.8,34.6,24.6
27141,"""Sherburne, (MN)""",99.2,"26.6 - 148.6 (644)",8.4,29.6,19.5
27145,"""Stearns, (MN)""",97.3,"26.6 - 148.6 (644)",7.7,28.8,21.6
27149,"""Stevens, (MN)""",134.4,"26.6 - 148.6 (644)",8.8,31.5,22.2
27151,"""Swift, (MN)""",177,"175.6 - 204.1 (644)",11.1,38.2,27
27153,"""Todd, (MN)""",107.7,"26.6 - 148.6 (644)",9.5,37.3,22.9
27155,"""Traverse, (MN)""",192.4,"175.6 - 204.1 (644)",8.6,32.4,29.4
27159,"""Wadena, (MN)""",147.5,"26.6 - 148.6 (644)",8.1,34.6,28.4
27167,"""Wilkin, (MN)""",177.1,"175.6 - 204.1 (644)",12.6,28.9,29.9
27171,"""Wright, (MN)""",103.5,"26.6 - 148.6 (644)",6.5,31.3,19.6
27173,"""Yellow Medicine, (MN)""",145.6,"26.6 - 148.6 (644)",9.9,35.3,27.2
30001,"""Beaverhead, (MT)""",166.8,"148.7 - 175.5 (644)",6.2,26.5,20.6
30003,"""Big Horn, (MT)""",163,"148.7 - 175.5 (644)",13.6,37.9,24.6
30005,"""Blaine, (MT)""",254.1,"242.9 - 651.5 (644)",12.1,39.3,26.3
30007,"""Broadwater, (MT)""",190.9,"175.6 - 204.1 (644)",6.2,33.4,20.4
30009,"""Carbon, (MT)""",117.7,"26.6 - 148.6 (644)",4.2,27.9,19.6
30011,"""Carter, (MT)""",206.8,"204.2 - 242.8 (644)",9.1,34.1,23.3
30013,"""Cascade, (MT)""",161.9,"148.7 - 175.5 (644)",7.6,26.9,23.4
30015,"""Chouteau, (MT)""",203.9,"175.6 - 204.1 (644)",7.9,28.7,28
30017,"""Custer, (MT)""",164.7,"148.7 - 175.5 (644)",9.2,33.3,25.2
30019,"""Daniels, (MT)""",242.7,"204.2 - 242.8 (644)",15.6,25.9,24.9
30021,"""Dawson, (MT)""",97.1,"26.6 - 148.6 (644)",6.9,28.6,26.2
30023,"""Deer Lodge, (MT)""",226.9,"204.2 - 242.8 (644)",11.7,28.4,31.7
30025,"""Fallon, (MT)""",161.7,"148.7 - 175.5 (644)",8,35.2,24.7
30027,"""Fergus, (MT)""",163,"148.7 - 175.5 (644)",9.1,30.7,24.7
30029,"""Flathead, (MT)""",156.1,"148.7 - 175.5 (644)",5.7,21.2,19
30031,"""Gallatin, (MT)""",123.7,"26.6 - 148.6 (644)",4.7,17.1,13.3
30033,"""Garfield, (MT)""",188,"175.6 - 204.1 (644)",8.6,26.6,30.6
30035,"""Glacier, (MT)""",233.5,"204.2 - 242.8 (644)",14.8,36.8,30.5
30037,"""Golden Valley, (MT)""",169.7,"148.7 - 175.5 (644)",3.6,24.8,21.9
30039,"""Granite, (MT)""",157,"148.7 - 175.5 (644)",7.5,21.5,18.3
30041,"""Hill, (MT)""",251.1,"242.9 - 651.5 (644)",9.6,38.3,26.7
30043,"""Jefferson, (MT)""",172.2,"148.7 - 175.5 (644)",5.2,25.4,21.1
30045,"""Judith Basin, (MT)""",165.5,"148.7 - 175.5 (644)",6.4,30.2,27.1
30047,"""Lake, (MT)""",175.9,"175.6 - 204.1 (644)",7.3,29.6,21.4
30049,"""Lewis and Clark, (MT)""",147,"26.6 - 148.6 (644)",6.8,26.2,18.8
30051,"""Liberty, (MT)""",181.9,"175.6 - 204.1 (644)",12.1,35.1,23.4
30053,"""Lincoln, (MT)""",226.9,"204.2 - 242.8 (644)",6.3,25.2,19.9
30055,"""McCone, (MT)""",204.8,"204.2 - 242.8 (644)",6.3,23.7,23.1
30057,"""Madison, (MT)""",120.6,"26.6 - 148.6 (644)",4,23.6,17.8
30059,"""Meagher, (MT)""",155.8,"148.7 - 175.5 (644)",4.5,24.9,20.9
30061,"""Mineral, (MT)""",196.3,"175.6 - 204.1 (644)",5.8,27.3,20.5
30063,"""Missoula, (MT)""",181.6,"175.6 - 204.1 (644)",5.9,22.2,16.6
30065,"""Musselshell, (MT)""",178.7,"175.6 - 204.1 (644)",5.6,27.1,25.6
30067,"""Park, (MT)""",131.8,"26.6 - 148.6 (644)",5.6,23.8,23.6
30069,"""Petroleum, (MT)""",242.9,"242.9 - 651.5 (644)",2.8,25.2,19.9
30071,"""Phillips, (MT)""",155.5,"148.7 - 175.5 (644)",8,34.9,27.3
30073,"""Pondera, (MT)""",157.8,"148.7 - 175.5 (644)",10,35.2,22.4
30075,"""Powder River, (MT)""",232,"204.2 - 242.8 (644)",6.5,26.3,25.5
30077,"""Powell, (MT)""",171.5,"148.7 - 175.5 (644)",9.8,31.8,24.8
30079,"""Prairie, (MT)""",125.2,"26.6 - 148.6 (644)",5.7,35.3,22.3
30081,"""Ravalli, (MT)""",119,"26.6 - 148.6 (644)",4.4,26.2,21.8
30083,"""Richland, (MT)""",149.7,"148.7 - 175.5 (644)",6.9,30.5,27.8
30085,"""Roosevelt, (MT)""",251.1,"242.9 - 651.5 (644)",16.8,35,28.2
30087,"""Rosebud, (MT)""",191.5,"175.6 - 204.1 (644)",10.9,31.8,23.4
30089,"""Sanders, (MT)""",209.1,"204.2 - 242.8 (644)",6.8,24,26.4
30091,"""Sheridan, (MT)""",154.8,"148.7 - 175.5 (644)",5.8,38.4,30.8
30093,"""Silver Bow, (MT)""",248.6,"242.9 - 651.5 (644)",6.6,24.9,21.7
30095,"""Stillwater, (MT)""",165.1,"148.7 - 175.5 (644)",6.6,23.4,21.7
30097,"""Sweet Grass, (MT)""",168.4,"148.7 - 175.5 (644)",3.2,27.8,19.3
30099,"""Teton, (MT)""",159,"148.7 - 175.5 (644)",4.6,23.8,26
30101,"""Toole, (MT)""",182.6,"175.6 - 204.1 (644)",4.4,25.4,22.6
30103,"""Treasure, (MT)""",169.7,"148.7 - 175.5 (644)",7.5,32.5,22.6
30105,"""Valley, (MT)""",250.8,"242.9 - 651.5 (644)",9.2,30.4,28.9
30107,"""Wheatland, (MT)""",173.8,"148.7 - 175.5 (644)",6.6,31.9,22.9
30109,"""Wibaux, (MT)""",139.2,"26.6 - 148.6 (644)",5.6,29.5,26.6
30111,"""Yellowstone, (MT)""",166.7,"148.7 - 175.5 (644)",7.2,26.5,21.3
38001,"""Adams, (ND)""",177.5,"175.6 - 204.1 (644)",9.3,29.6,25.1
38003,"""Barnes, (ND)""",114,"26.6 - 148.6 (644)",6.8,36.2,21.4
38005,"""Benson, (ND)""",218.4,"204.2 - 242.8 (644)",9.9,37.9,31.2
38007,"""Billings, (ND)""",183.3,"175.6 - 204.1 (644)",1.9,29,27.7
38009,"""Bottineau, (ND)""",246.1,"242.9 - 651.5 (644)",6.9,33.7,26.7
38011,"""Bowman, (ND)""",166.1,"148.7 - 175.5 (644)",8.1,22.4,30.5
38013,"""Burke, (ND)""",211.3,"204.2 - 242.8 (644)",4.6,37.9,25.7
38015,"""Burleigh, (ND)""",108.4,"26.6 - 148.6 (644)",8.1,30.6,20.2
38017,"""Cass, (ND)""",108.8,"26.6 - 148.6 (644)",7.6,31.4,19.5
38019,"""Cavalier, (ND)""",175.5,"148.7 - 175.5 (644)",7,35.8,29.8
38021,"""Dickey, (ND)""",208.7,"204.2 - 242.8 (644)",9.9,35.7,26.5
38023,"""Divide, (ND)""",159,"148.7 - 175.5 (644)",7.8,34.6,26.1
38025,"""Dunn, (ND)""",182.6,"175.6 - 204.1 (644)",11,32.4,20
38027,"""Eddy, (ND)""",208.1,"204.2 - 242.8 (644)",9,31.1,31.1
38029,"""Emmons, (ND)""",205.6,"204.2 - 242.8 (644)",5.6,25,22.2
38031,"""Foster, (ND)""",203.9,"175.6 - 204.1 (644)",6.8,35.8,28.1
38033,"""Golden Valley, (ND)""",196.5,"175.6 - 204.1 (644)",10,32.8,22.5
38035,"""Grand Forks, (ND)""",174.6,"148.7 - 175.5 (644)",9.4,31.2,23.2
38037,"""Grant, (ND)""",124.7,"26.6 - 148.6 (644)",9.2,27.7,34.1
38039,"""Griggs, (ND)""",161.1,"148.7 - 175.5 (644)",8.6,29.7,22.9
38041,"""Hettinger, (ND)""",161.7,"148.7 - 175.5 (644)",5.3,33,25.4
38043,"""Kidder, (ND)""",150.4,"148.7 - 175.5 (644)",7.9,39.1,30.5
38045,"""LaMoure, (ND)""",158.2,"148.7 - 175.5 (644)",5.7,31.1,26.9
38047,"""Logan, (ND)""",204.2,"204.2 - 242.8 (644)",6.9,28.1,29.8
38049,"""McHenry, (ND)""",183.6,"175.6 - 204.1 (644)",6.5,32.1,28.9
38051,"""McIntosh, (ND)""",194.5,"175.6 - 204.1 (644)",3.1,25.9,27.7
38053,"""McKenzie, (ND)""",238.6,"204.2 - 242.8 (644)",9.2,28.8,27.3
38055,"""McLean, (ND)""",158,"148.7 - 175.5 (644)",8.1,34.2,25.4
38057,"""Mercer, (ND)""",161.5,"148.7 - 175.5 (644)",8.7,30.7,23.9
38059,"""Morton, (ND)""",151.6,"148.7 - 175.5 (644)",7.1,33.7,23.5
38061,"""Mountrail, (ND)""",390.4,"242.9 - 651.5 (644)",9.8,38.5,30
38063,"""Nelson, (ND)""",186.4,"175.6 - 204.1 (644)",8.1,38.3,30.3
38065,"""Oliver, (ND)""",123.1,"26.6 - 148.6 (644)",6.8,27.2,29.1
38067,"""Pembina, (ND)""",170,"148.7 - 175.5 (644)",11,39.1,30.1
38069,"""Pierce, (ND)""",216.1,"204.2 - 242.8 (644)",8.3,36.9,27.3
38071,"""Ramsey, (ND)""",214.7,"204.2 - 242.8 (644)",8.5,30.3,24.2
38073,"""Ransom, (ND)""",255.5,"242.9 - 651.5 (644)",12.5,32.5,26.4
38075,"""Renville, (ND)""",184.2,"175.6 - 204.1 (644)",5.6,28.5,26.8
38077,"""Richland, (ND)""",181.4,"175.6 - 204.1 (644)",7.4,36,28.2
38079,"""Rolette, (ND)""",270.9,"242.9 - 651.5 (644)",14,42.7,32.6
38081,"""Sargent, (ND)""",204.3,"204.2 - 242.8 (644)",9,30.8,26.6
38083,"""Sheridan, (ND)""",130.8,"26.6 - 148.6 (644)",2.2,37.3,33.2
38085,"""Sioux, (ND)""",437.8,"242.9 - 651.5 (644)",21.2,38.5,25.2
38087,"""Slope, (ND)""",172.1,"148.7 - 175.5 (644)",8.4,25.7,21
38089,"""Stark, (ND)""",159,"148.7 - 175.5 (644)",7.1,33.4,21.4
38091,"""Steele, (ND)""",133,"26.6 - 148.6 (644)",10.5,35.1,30.4
38093,"""Stutsman, (ND)""",200.1,"175.6 - 204.1 (644)",9.1,32.3,22.4
38095,"""Towner, (ND)""",195.9,"175.6 - 204.1 (644)",7.6,36.4,33
38097,"""Traill, (ND)""",122.4,"26.6 - 148.6 (644)",10.7,37.6,18.8
38099,"""Walsh, (ND)""",176.7,"175.6 - 204.1 (644)",7.6,34.4,27.4
38101,"""Ward, (ND)""",151.8,"148.7 - 175.5 (644)",9.2,33.5,27
38103,"""Wells, (ND)""",209.9,"204.2 - 242.8 (644)",6.5,37.1,24.5
38105,"""Williams, (ND)""",201.6,"175.6 - 204.1 (644)",9.9,36.7,25.8
41001,"""Baker, (OR)""",163.1,"148.7 - 175.5 (644)",9.5,31.3,20
41049,"""Morrow, (OR)""",160.3,"148.7 - 175.5 (644)",14.4,34.5,18
41059,"""Umatilla, (OR)""",138.7,"26.6 - 148.6 (644)",12.5,35.2,23.9
41061,"""Union, (OR)""",139.7,"26.6 - 148.6 (644)",8.1,38.8,19.8
41063,"""Wallowa, (OR)""",133.9,"26.6 - 148.6 (644)",7.5,29.7,21.6
46013,"""Brown, (SD)""",205,"204.2 - 242.8 (644)",9.3,31.4,20.2
46019,"""Butte, (SD)""",209.2,"204.2 - 242.8 (644)",8.9,31.9,20.5
46021,"""Campbell, (SD)""",206,"204.2 - 242.8 (644)",2.4,30.3,20.1
46025,"""Clark, (SD)""",196.1,"175.6 - 204.1 (644)",7.7,31.5,26.7
46029,"""Codington, (SD)""",197.9,"175.6 - 204.1 (644)",8.4,31.9,20.6
46031,"""Corson, (SD)""",438.3,"242.9 - 651.5 (644)",16.4,39.3,25.8
46037,"""Day, (SD)""",209.4,"204.2 - 242.8 (644)",8.3,36.2,27.5
46039,"""Deuel, (SD)""",196.2,"175.6 - 204.1 (644)",8.5,35.9,25.6
46041,"""Dewey, (SD)""",131.8,"26.6 - 148.6 (644)",17.2,39,27
46045,"""Edmunds, (SD)""",204.9,"204.2 - 242.8 (644)",7.1,30.3,29.1
46049,"""Faulk, (SD)""",209.4,"204.2 - 242.8 (644)",6,36.7,34.1
46051,"""Grant, (SD)""",209.1,"204.2 - 242.8 (644)",5.8,26,23.4
46057,"""Hamlin, (SD)""",203.7,"175.6 - 204.1 (644)",7.3,28.3,20.5
46063,"""Harding, (SD)""",216.3,"204.2 - 242.8 (644)",6.2,40.1,27.4
46089,"""McPherson, (SD)""",204.8,"204.2 - 242.8 (644)",8.2,30.7,23.4
46091,"""Marshall, (SD)""",201.7,"175.6 - 204.1 (644)",8.6,30.1,18
46105,"""Perkins, (SD)""",246.6,"242.9 - 651.5 (644)",7.2,29.1,19.9
46107,"""Potter, (SD)""",164,"148.7 - 175.5 (644)",6.9,27.2,27.4
46109,"""Roberts, (SD)""",197.5,"175.6 - 204.1 (644)",14.6,36.9,31.6
46115,"""Spink, (SD)""",197.7,"175.6 - 204.1 (644)",11.7,41.3,28.2
46119,"""Sully, (SD)""",160.1,"148.7 - 175.5 (644)",3.9,26.7,21.2
46129,"""Walworth, (SD)""",174.8,"148.7 - 175.5 (644)",11.2,31.7,23
46137,"""Ziebach, (SD)""",184.8,"175.6 - 204.1 (644)",17.4,51.3,27.4
53001,"""Adams, (WA)""",187.6,"175.6 - 204.1 (644)",10,36.9,23.6
53003,"""Asotin, (WA)""",132.7,"26.6 - 148.6 (644)",10.2,31.9,20.4
53005,"""Benton, (WA)""",190.1,"175.6 - 204.1 (644)",8.1,30.7,16.2
53013,"""Columbia, (WA)""",154.4,"148.7 - 175.5 (644)",7.9,35.5,24.3
53017,"""Douglas, (WA)""",154.6,"148.7 - 175.5 (644)",6.9,32.6,17.8
53019,"""Ferry, (WA)""",206.7,"204.2 - 242.8 (644)",6.9,30.3,18.6
53021,"""Franklin, (WA)""",144.8,"26.6 - 148.6 (644)",10.7,33.1,21.1
53023,"""Garfield, (WA)""",170.1,"148.7 - 175.5 (644)",9.5,33.3,25.1
53025,"""Grant, (WA)""",199,"175.6 - 204.1 (644)",10.3,34.3,23.9
53043,"""Lincoln, (WA)""",216.7,"204.2 - 242.8 (644)",8.9,30.9,24.7
53051,"""Pend Oreille, (WA)""",177.4,"175.6 - 204.1 (644)",10.4,40.3,22.9
53063,"""Spokane, (WA)""",149.8,"148.7 - 175.5 (644)",8.5,27.8,17.5
53065,"""Stevens, (WA)""",227.4,"204.2 - 242.8 (644)",8.2,31.6,21.2
53071,"""Walla Walla, (WA)""",150.9,"148.7 - 175.5 (644)",9.5,27.2,16.2
53075,"""Whitman, (WA)""",186.7,"175.6 - 204.1 (644)",8.9,28.4,18.3
56033,"""Sheridan, (WY)""",179.2,"175.6 - 204.1 (644)",7.7,28,22.7
01003,"""Baldwin, (AL)""",184.7,"175.6 - 204.1 (644)",8.5,31.1,25.4
01005,"""Barbour, (AL)""",141.1,"26.6 - 148.6 (644)",15.7,41.7,22.4
01011,"""Bullock, (AL)""",142.5,"26.6 - 148.6 (644)",22.4,37.1,23.7
01013,"""Butler, (AL)""",184.9,"175.6 - 204.1 (644)",16.9,43.9,38.7
01023,"""Choctaw, (AL)""",318.4,"242.9 - 651.5 (644)",13.9,41.1,34.5
01025,"""Clarke, (AL)""",247.5,"242.9 - 651.5 (644)",20.1,34.2,33.6
01031,"""Coffee, (AL)""",246.2,"242.9 - 651.5 (644)",14.4,34.2,29.9
01035,"""Conecuh, (AL)""",216.8,"204.2 - 242.8 (644)",23.7,43.8,39
01039,"""Covington, (AL)""",251.2,"242.9 - 651.5 (644)",12.9,31.7,33.8
01041,"""Crenshaw, (AL)""",220.7,"204.2 - 242.8 (644)",16.3,38.2,32.1
01045,"""Dale, (AL)""",153,"148.7 - 175.5 (644)",14.4,37.3,31.1
01053,"""Escambia, (AL)""",254.4,"242.9 - 651.5 (644)",17.1,39.6,31.1
01061,"""Geneva, (AL)""",215.1,"204.2 - 242.8 (644)",14.3,39.1,35.3
01067,"""Henry, (AL)""",161.6,"148.7 - 175.5 (644)",13.7,36.3,34.2
01069,"""Houston, (AL)""",133.5,"26.6 - 148.6 (644)",11.8,38.1,29.5
01097,"""Mobile, (AL)""",221.5,"204.2 - 242.8 (644)",12.6,36.5,29.6
01099,"""Monroe, (AL)""",171.3,"148.7 - 175.5 (644)",15.7,42.2,32.9
01109,"""Pike, (AL)""",138.1,"26.6 - 148.6 (644)",12.1,36.5,27.7
01129,"""Washington, (AL)""",249.1,"242.9 - 651.5 (644)",14.2,32.8,33
01131,"""Wilcox, (AL)""",175.7,"175.6 - 204.1 (644)",17.1,47.5,36.6
12001,"""Alachua, (FL)""",134.5,"26.6 - 148.6 (644)",9.2,26.9,23.8
12003,"""Baker, (FL)""",221.1,"204.2 - 242.8 (644)",14.6,37.7,32.6
12005,"""Bay, (FL)""",222.2,"204.2 - 242.8 (644)",10,29,29.6
12007,"""Bradford, (FL)""",208.8,"204.2 - 242.8 (644)",10.9,36.8,32.1
12009,"""Brevard, (FL)""",198.4,"175.6 - 204.1 (644)",10.1,30,25
12013,"""Calhoun, (FL)""",213.4,"204.2 - 242.8 (644)",14.9,36.6,39.7
12015,"""Charlotte, (FL)""",151.7,"148.7 - 175.5 (644)",8.1,28.5,23.8
12017,"""Citrus, (FL)""",247.4,"242.9 - 651.5 (644)",10.5,30.2,31.6
12019,"""Clay, (FL)""",157,"148.7 - 175.5 (644)",10,31.8,27.4
12021,"""Collier, (FL)""",117.6,"26.6 - 148.6 (644)",6.1,21.8,21.6
12023,"""Columbia, (FL)""",226.2,"204.2 - 242.8 (644)",13,36,36
12027,"""DeSoto, (FL)""",156.9,"148.7 - 175.5 (644)",12.7,31.7,35
12029,"""Dixie, (FL)""",225.2,"204.2 - 242.8 (644)",12.1,34.7,42.5
12031,"""Duval, (FL)""",183.4,"175.6 - 204.1 (644)",11.3,31.1,26
12033,"""Escambia, (FL)""",179.5,"175.6 - 204.1 (644)",11.8,29.2,28.7
12035,"""Flagler, (FL)""",159.5,"148.7 - 175.5 (644)",8.5,26,24.2
12037,"""Franklin, (FL)""",194.3,"175.6 - 204.1 (644)",9.9,36.3,30.6
12039,"""Gadsden, (FL)""",159.4,"148.7 - 175.5 (644)",17.9,42.6,34.6
12041,"""Gilchrist, (FL)""",175.3,"148.7 - 175.5 (644)",12.8,37.7,34.2
12043,"""Glades, (FL)""",168.5,"148.7 - 175.5 (644)",18,37,32.6
12045,"""Gulf, (FL)""",216.2,"204.2 - 242.8 (644)",11,33.3,33.4
12047,"""Hamilton, (FL)""",243.7,"242.9 - 651.5 (644)",13.8,41.4,37.5
12049,"""Hardee, (FL)""",179.3,"175.6 - 204.1 (644)",15.1,38.6,34.4
12051,"""Hendry, (FL)""",240.4,"204.2 - 242.8 (644)",10.5,34.4,34.6
12053,"""Hernando, (FL)""",210.8,"204.2 - 242.8 (644)",11.8,31.8,28.8
12055,"""Highlands, (FL)""",171.2,"148.7 - 175.5 (644)",10.6,31.6,31.2
12057,"""Hillsborough, (FL)""",184,"175.6 - 204.1 (644)",9.2,24.1,22.7
12059,"""Holmes, (FL)""",242,"204.2 - 242.8 (644)",12.3,33.3,35.9
12061,"""Indian River, (FL)""",188.3,"175.6 - 204.1 (644)",9.3,27.2,23.6
12063,"""Jackson, (FL)""",214.6,"204.2 - 242.8 (644)",13.8,36.9,36.5
12065,"""Jefferson, (FL)""",184.4,"175.6 - 204.1 (644)",10.6,34.3,25.1
12067,"""Lafayette, (FL)""",241.1,"204.2 - 242.8 (644)",14.2,32.5,33.3
12069,"""Lake, (FL)""",196.1,"175.6 - 204.1 (644)",9.7,31.3,27.2
12071,"""Lee, (FL)""",148.6,"26.6 - 148.6 (644)",8.1,26.1,23.7
12073,"""Leon, (FL)""",148.9,"148.7 - 175.5 (644)",8.8,30.7,21.9
12075,"""Levy, (FL)""",235.9,"204.2 - 242.8 (644)",11.4,31.6,35
12077,"""Liberty, (FL)""",187.9,"175.6 - 204.1 (644)",12.8,39.2,35.8
12079,"""Madison, (FL)""",226.6,"204.2 - 242.8 (644)",14.8,35.5,31.6
12081,"""Manatee, (FL)""",168.8,"148.7 - 175.5 (644)",7.4,26.6,23.1
