"cnty_fips","display_name","Value","theme_range","ou_inc"
01073,"""Jefferson, (AL)""",127.7,"26.6 - 148.6 (644)",1629
01081,"""Lee, (AL)""",136.1,"26.6 - 148.6 (644)",2008
01083,"""Limestone, (AL)""",163.5,"148.7 - 175.5 (644)",1950
01085,"""Lowndes, (AL)""",187.7,"175.6 - 204.1 (644)",959
01087,"""Macon, (AL)""",146.2,"26.6 - 148.6 (644)",2425
01089,"""Madison, (AL)""",103.8,"26.6 - 148.6 (644)",1742
01095,"""Marshall, (AL)""",152.2,"148.7 - 175.5 (644)",2101
01101,"""Montgomery, (AL)""",150.7,"148.7 - 175.5 (644)",2391
01103,"""Morgan, (AL)""",199,"175.6 - 204.1 (644)",1407
01111,"""Randolph, (AL)""",297.5,"242.9 - 651.5 (644)",2127
01113,"""Russell, (AL)""",142.7,"26.6 - 148.6 (644)",1898
01115,"""St. Clair, (AL)""",184.8,"175.6 - 204.1 (644)",1491
01117,"""Shelby, (AL)""",105.1,"26.6 - 148.6 (644)",1554
01121,"""Talladega, (AL)""",137.5,"26.6 - 148.6 (644)",2257
01123,"""Tallapoosa, (AL)""",164.1,"148.7 - 175.5 (644)",2871
13015,"""Bartow, (GA)""",166.4,"148.7 - 175.5 (644)",1807
13035,"""Butts, (GA)""",141,"26.6 - 148.6 (644)",2085
13045,"""Carroll, (GA)""",170,"148.7 - 175.5 (644)",2369
13047,"""Catoosa, (GA)""",187.7,"175.6 - 204.1 (644)",1932
13053,"""Chattahoochee, (GA)""",172.1,"148.7 - 175.5 (644)",1560
13055,"""Chattooga, (GA)""",185.4,"175.6 - 204.1 (644)",1790
13057,"""Cherokee, (GA)""",124.9,"26.6 - 148.6 (644)",2121
13063,"""Clayton, (GA)""",125.5,"26.6 - 148.6 (644)",1797
13067,"""Cobb, (GA)""",105,"26.6 - 148.6 (644)",1836
13077,"""Coweta, (GA)""",142,"26.6 - 148.6 (644)",1785
13079,"""Crawford, (GA)""",145.4,"26.6 - 148.6 (644)",1775
13083,"""Dade, (GA)""",232.7,"204.2 - 242.8 (644)",2032
13085,"""Dawson, (GA)""",141.9,"26.6 - 148.6 (644)",1981
13089,"""DeKalb, (GA)""",93.2,"26.6 - 148.6 (644)",2045
13097,"""Douglas, (GA)""",131.4,"26.6 - 148.6 (644)",2081
13111,"""Fannin, (GA)""",171.7,"148.7 - 175.5 (644)",1968
13113,"""Fayette, (GA)""",94.4,"26.6 - 148.6 (644)",1742
13115,"""Floyd, (GA)""",236.1,"204.2 - 242.8 (644)",1520
13117,"""Forsyth, (GA)""",104.8,"26.6 - 148.6 (644)",2086
13121,"""Fulton, (GA)""",98.8,"26.6 - 148.6 (644)",1864
13123,"""Gilmer, (GA)""",137.1,"26.6 - 148.6 (644)",2053
13129,"""Gordon, (GA)""",179.8,"175.6 - 204.1 (644)",1981
13135,"""Gwinnett, (GA)""",93.8,"26.6 - 148.6 (644)",2162
13143,"""Haralson, (GA)""",166.7,"148.7 - 175.5 (644)",2056
13145,"""Harris, (GA)""",173,"148.7 - 175.5 (644)",2469
13149,"""Heard, (GA)""",138.4,"26.6 - 148.6 (644)",2242
13151,"""Henry, (GA)""",93.6,"26.6 - 148.6 (644)",1470
13171,"""Lamar, (GA)""",176.4,"175.6 - 204.1 (644)",1777
13187,"""Lumpkin, (GA)""",203.1,"175.6 - 204.1 (644)",1789
13193,"""Macon, (GA)""",142.3,"26.6 - 148.6 (644)",1910
13197,"""Marion, (GA)""",191.6,"175.6 - 204.1 (644)",2419
13199,"""Meriwether, (GA)""",350.5,"242.9 - 651.5 (644)",2997
13207,"""Monroe, (GA)""",138.2,"26.6 - 148.6 (644)",1671
13213,"""Murray, (GA)""",228.4,"204.2 - 242.8 (644)",1875
13215,"""Muscogee, (GA)""",338.6,"242.9 - 651.5 (644)",2076
13223,"""Paulding, (GA)""",138.4,"26.6 - 148.6 (644)",1772
13227,"""Pickens, (GA)""",170.9,"148.7 - 175.5 (644)",2407
13231,"""Pike, (GA)""",138.5,"26.6 - 148.6 (644)",2531
13233,"""Polk, (GA)""",278.7,"242.9 - 651.5 (644)",1740
13247,"""Rockdale, (GA)""",128.7,"26.6 - 148.6 (644)",1867
13249,"""Schley, (GA)""",161.5,"148.7 - 175.5 (644)",2118
13255,"""Spalding, (GA)""",142.3,"26.6 - 148.6 (644)",1865
13263,"""Talbot, (GA)""",166.3,"148.7 - 175.5 (644)",2269
13269,"""Taylor, (GA)""",218.5,"204.2 - 242.8 (644)",1721
13285,"""Troup, (GA)""",211.9,"204.2 - 242.8 (644)",1976
13291,"""Union, (GA)""",89.5,"26.6 - 148.6 (644)",1625
13293,"""Upson, (GA)""",247.1,"242.9 - 651.5 (644)",2123
13295,"""Walker, (GA)""",180.3,"175.6 - 204.1 (644)",1878
13313,"""Whitfield, (GA)""",175.5,"148.7 - 175.5 (644)",2016
18025,"""Crawford, (IN)""",220.8,"204.2 - 242.8 (644)",2809
18037,"""Dubois, (IN)""",205,"204.2 - 242.8 (644)",2462
18043,"""Floyd, (IN)""",234.6,"204.2 - 242.8 (644)",2249
18061,"""Harrison, (IN)""",205.9,"204.2 - 242.8 (644)",3903
18123,"""Perry, (IN)""",215,"204.2 - 242.8 (644)",3512
18147,"""Spencer, (IN)""",181.7,"175.6 - 204.1 (644)",2438
21001,"""Adair, (KY)""",248.7,"242.9 - 651.5 (644)",3166
21003,"""Allen, (KY)""",229.8,"204.2 - 242.8 (644)",1850
21005,"""Anderson, (KY)""",170.1,"148.7 - 175.5 (644)",1644
21009,"""Barren, (KY)""",258.5,"242.9 - 651.5 (644)",2246
21017,"""Bourbon, (KY)""",259,"242.9 - 651.5 (644)",2197
21021,"""Boyle, (KY)""",191.5,"175.6 - 204.1 (644)",1212
21027,"""Breckinridge, (KY)""",219.1,"204.2 - 242.8 (644)",2740
21029,"""Bullitt, (KY)""",138.9,"26.6 - 148.6 (644)",2027
21031,"""Butler, (KY)""",247,"242.9 - 651.5 (644)",1688
21045,"""Casey, (KY)""",200.5,"175.6 - 204.1 (644)",3370
21049,"""Clark, (KY)""",303.2,"242.9 - 651.5 (644)",2111
21053,"""Clinton, (KY)""",221.8,"204.2 - 242.8 (644)",1800
21057,"""Cumberland, (KY)""",308.4,"242.9 - 651.5 (644)",2852
21059,"""Daviess, (KY)""",125.9,"26.6 - 148.6 (644)",2333
21061,"""Edmonson, (KY)""",231.6,"204.2 - 242.8 (644)",1715
21065,"""Estill, (KY)""",359.3,"242.9 - 651.5 (644)",2232
21067,"""Fayette, (KY)""",113.5,"26.6 - 148.6 (644)",2075
21073,"""Franklin, (KY)""",221,"204.2 - 242.8 (644)",1930
21079,"""Garrard, (KY)""",170.5,"148.7 - 175.5 (644)",1450
21085,"""Grayson, (KY)""",202.4,"175.6 - 204.1 (644)",2313
21087,"""Green, (KY)""",338,"242.9 - 651.5 (644)",3224
21091,"""Hancock, (KY)""",109.8,"26.6 - 148.6 (644)",2107
21093,"""Hardin, (KY)""",134.7,"26.6 - 148.6 (644)",1824
21099,"""Hart, (KY)""",126.5,"26.6 - 148.6 (644)",2162
21109,"""Jackson, (KY)""",371.1,"242.9 - 651.5 (644)",2774
21111,"""Jefferson, (KY)""",120.4,"26.6 - 148.6 (644)",2048
21113,"""Jessamine, (KY)""",130.1,"26.6 - 148.6 (644)",1749
21123,"""Larue, (KY)""",261.6,"242.9 - 651.5 (644)",1677
21125,"""Laurel, (KY)""",296.2,"242.9 - 651.5 (644)",2367
21137,"""Lincoln, (KY)""",253.7,"242.9 - 651.5 (644)",2686
21141,"""Logan, (KY)""",145.2,"26.6 - 148.6 (644)",1758
21147,"""McCreary, (KY)""",367.4,"242.9 - 651.5 (644)",2622
21151,"""Madison, (KY)""",82,"26.6 - 148.6 (644)",2389
21155,"""Marion, (KY)""",168.3,"148.7 - 175.5 (644)",3097
21163,"""Meade, (KY)""",182.7,"175.6 - 204.1 (644)",1701
21167,"""Mercer, (KY)""",165.2,"148.7 - 175.5 (644)",2903
21169,"""Metcalfe, (KY)""",256.1,"242.9 - 651.5 (644)",2600
21171,"""Monroe, (KY)""",370.9,"242.9 - 651.5 (644)",2833
21173,"""Montgomery, (KY)""",319.7,"242.9 - 651.5 (644)",2206
21177,"""Muhlenberg, (KY)""",308.4,"242.9 - 651.5 (644)",2566
21179,"""Nelson, (KY)""",193.3,"175.6 - 204.1 (644)",1843
21181,"""Nicholas, (KY)""",316.5,"242.9 - 651.5 (644)",1975
21183,"""Ohio, (KY)""",342.3,"242.9 - 651.5 (644)",2769
21199,"""Pulaski, (KY)""",300.1,"242.9 - 651.5 (644)",2071
21203,"""Rockcastle, (KY)""",195,"175.6 - 204.1 (644)",2217
21207,"""Russell, (KY)""",178.4,"175.6 - 204.1 (644)",3374
21209,"""Scott, (KY)""",322.5,"242.9 - 651.5 (644)",2320
21211,"""Shelby, (KY)""",87.6,"26.6 - 148.6 (644)",2091
21213,"""Simpson, (KY)""",262.7,"242.9 - 651.5 (644)",2901
21215,"""Spencer, (KY)""",107.2,"26.6 - 148.6 (644)",1774
21217,"""Taylor, (KY)""",232.2,"204.2 - 242.8 (644)",2425
21227,"""Warren, (KY)""",239.5,"204.2 - 242.8 (644)",1364
21229,"""Washington, (KY)""",178.7,"175.6 - 204.1 (644)",2106
21231,"""Wayne, (KY)""",267.2,"242.9 - 651.5 (644)",2602
21235,"""Whitley, (KY)""",444.8,"242.9 - 651.5 (644)",2259
21239,"""Woodford, (KY)""",176.5,"175.6 - 204.1 (644)",2206
37039,"""Cherokee, (NC)""",250.8,"242.9 - 651.5 (644)",2903
47001,"""Anderson, (TN)""",215.6,"204.2 - 242.8 (644)",1465
47003,"""Bedford, (TN)""",343.3,"242.9 - 651.5 (644)",1698
47007,"""Bledsoe, (TN)""",227.6,"204.2 - 242.8 (644)",2464
47009,"""Blount, (TN)""",160.6,"148.7 - 175.5 (644)",2098
47011,"""Bradley, (TN)""",326.2,"242.9 - 651.5 (644)",1679
47013,"""Campbell, (TN)""",349,"242.9 - 651.5 (644)",2158
47015,"""Cannon, (TN)""",262.4,"242.9 - 651.5 (644)",1410
47021,"""Cheatham, (TN)""",246.1,"242.9 - 651.5 (644)",1876
47027,"""Clay, (TN)""",294.1,"242.9 - 651.5 (644)",1742
47031,"""Coffee, (TN)""",376.8,"242.9 - 651.5 (644)",1861
47035,"""Cumberland, (TN)""",185.9,"175.6 - 204.1 (644)",1797
47037,"""Davidson, (TN)""",201.8,"175.6 - 204.1 (644)",1651
47041,"""DeKalb, (TN)""",254.7,"242.9 - 651.5 (644)",1616
47049,"""Fentress, (TN)""",271.9,"242.9 - 651.5 (644)",1732
47051,"""Franklin, (TN)""",308.3,"242.9 - 651.5 (644)",1977
47055,"""Giles, (TN)""",321.6,"242.9 - 651.5 (644)",1933
47061,"""Grundy, (TN)""",332.1,"242.9 - 651.5 (644)",2039
47065,"""Hamilton, (TN)""",207.4,"204.2 - 242.8 (644)",1843
47087,"""Jackson, (TN)""",259.5,"242.9 - 651.5 (644)",1518
47093,"""Knox, (TN)""",181.9,"175.6 - 204.1 (644)",1887
47103,"""Lincoln, (TN)""",394.6,"242.9 - 651.5 (644)",1819
47105,"""Loudon, (TN)""",162.8,"148.7 - 175.5 (644)",2358
47107,"""McMinn, (TN)""",252,"242.9 - 651.5 (644)",1840
47111,"""Macon, (TN)""",263.9,"242.9 - 651.5 (644)",2188
47115,"""Marion, (TN)""",333.2,"242.9 - 651.5 (644)",1959
47117,"""Marshall, (TN)""",269.4,"242.9 - 651.5 (644)",2166
47119,"""Maury, (TN)""",164.4,"148.7 - 175.5 (644)",1821
47121,"""Meigs, (TN)""",317.3,"242.9 - 651.5 (644)",1448
47123,"""Monroe, (TN)""",198.6,"175.6 - 204.1 (644)",2314
47127,"""Moore, (TN)""",339.7,"242.9 - 651.5 (644)",1843
47129,"""Morgan, (TN)""",235.2,"204.2 - 242.8 (644)",1667
47133,"""Overton, (TN)""",278.6,"242.9 - 651.5 (644)",2288
47137,"""Pickett, (TN)""",293,"242.9 - 651.5 (644)",3120
47139,"""Polk, (TN)""",283.7,"242.9 - 651.5 (644)",2396
47141,"""Putnam, (TN)""",232.3,"204.2 - 242.8 (644)",2123
47143,"""Rhea, (TN)""",321.6,"242.9 - 651.5 (644)",1873
47145,"""Roane, (TN)""",271,"242.9 - 651.5 (644)",1743
47147,"""Robertson, (TN)""",270.4,"242.9 - 651.5 (644)",1676
47149,"""Rutherford, (TN)""",213.6,"204.2 - 242.8 (644)",1622
47151,"""Scott, (TN)""",252.9,"242.9 - 651.5 (644)",1014
47153,"""Sequatchie, (TN)""",249.1,"242.9 - 651.5 (644)",2342
47159,"""Smith, (TN)""",217.3,"204.2 - 242.8 (644)",2057
47165,"""Sumner, (TN)""",201.1,"175.6 - 204.1 (644)",1419
47169,"""Trousdale, (TN)""",210.3,"204.2 - 242.8 (644)",2222
47175,"""Van Buren, (TN)""",234.5,"204.2 - 242.8 (644)",1631
47177,"""Warren, (TN)""",254.4,"242.9 - 651.5 (644)",1964
47185,"""White, (TN)""",224.5,"204.2 - 242.8 (644)",2128
47187,"""Williamson, (TN)""",156.9,"148.7 - 175.5 (644)",1909
47189,"""Wilson, (TN)""",192.6,"175.6 - 204.1 (644)",1714
13009,"""Baldwin, (GA)""",135.1,"26.6 - 148.6 (644)",1784
13011,"""Banks, (GA)""",124.2,"26.6 - 148.6 (644)",1898
13013,"""Barrow, (GA)""",103.5,"26.6 - 148.6 (644)",2136
13021,"""Bibb, (GA)""",205.3,"204.2 - 242.8 (644)",1728
13023,"""Bleckley, (GA)""",132.4,"26.6 - 148.6 (644)",2167
13031,"""Bulloch, (GA)""",131.8,"26.6 - 148.6 (644)",1773
13033,"""Burke, (GA)""",217.7,"204.2 - 242.8 (644)",2220
13043,"""Candler, (GA)""",234,"204.2 - 242.8 (644)",2444
13059,"""Clarke, (GA)""",111.2,"26.6 - 148.6 (644)",1672
13073,"""Columbia, (GA)""",87.3,"26.6 - 148.6 (644)",2159
13091,"""Dodge, (GA)""",200.4,"175.6 - 204.1 (644)",1749
13093,"""Dooly, (GA)""",121.2,"26.6 - 148.6 (644)",1866
13103,"""Effingham, (GA)""",177.4,"175.6 - 204.1 (644)",1915
13105,"""Elbert, (GA)""",229.5,"204.2 - 242.8 (644)",1635
13107,"""Emanuel, (GA)""",258.8,"242.9 - 651.5 (644)",2178
13109,"""Evans, (GA)""",149,"148.7 - 175.5 (644)",2278
13119,"""Franklin, (GA)""",250.4,"242.9 - 651.5 (644)",1649
13125,"""Glascock, (GA)""",207.1,"204.2 - 242.8 (644)",1778
13133,"""Greene, (GA)""",98.4,"26.6 - 148.6 (644)",1730
13137,"""Habersham, (GA)""",150,"148.7 - 175.5 (644)",2056
13139,"""Hall, (GA)""",123.1,"26.6 - 148.6 (644)",1956
13141,"""Hancock, (GA)""",113.4,"26.6 - 148.6 (644)",2454
13147,"""Hart, (GA)""",158.8,"148.7 - 175.5 (644)",1412
13153,"""Houston, (GA)""",147.6,"26.6 - 148.6 (644)",1762
13157,"""Jackson, (GA)""",123.7,"26.6 - 148.6 (644)",1642
13159,"""Jasper, (GA)""",178.8,"175.6 - 204.1 (644)",2025
13163,"""Jefferson, (GA)""",201.4,"175.6 - 204.1 (644)",2060
13165,"""Jenkins, (GA)""",115.3,"26.6 - 148.6 (644)",2762
13167,"""Johnson, (GA)""",230.1,"204.2 - 242.8 (644)",1744
13169,"""Jones, (GA)""",144.7,"26.6 - 148.6 (644)",1619
13175,"""Laurens, (GA)""",266.4,"242.9 - 651.5 (644)",1797
13181,"""Lincoln, (GA)""",113.6,"26.6 - 148.6 (644)",1690
13189,"""McDuffie, (GA)""",144,"26.6 - 148.6 (644)",2695
13195,"""Madison, (GA)""",139.4,"26.6 - 148.6 (644)",1804
13209,"""Montgomery, (GA)""",267.4,"242.9 - 651.5 (644)",1478
13211,"""Morgan, (GA)""",109.5,"26.6 - 148.6 (644)",2115
13217,"""Newton, (GA)""",117.3,"26.6 - 148.6 (644)",2342
13219,"""Oconee, (GA)""",91.7,"26.6 - 148.6 (644)",1118
13221,"""Oglethorpe, (GA)""",106,"26.6 - 148.6 (644)",1908
13225,"""Peach, (GA)""",186.5,"175.6 - 204.1 (644)",2193
13235,"""Pulaski, (GA)""",291.4,"242.9 - 651.5 (644)",1625
13237,"""Putnam, (GA)""",115,"26.6 - 148.6 (644)",2009
13241,"""Rabun, (GA)""",161.8,"148.7 - 175.5 (644)",2330
13245,"""Richmond, (GA)""",171.5,"148.7 - 175.5 (644)",2088
13251,"""Screven, (GA)""",182.4,"175.6 - 204.1 (644)",2141
13257,"""Stephens, (GA)""",193.6,"175.6 - 204.1 (644)",1986
13265,"""Taliaferro, (GA)""",115.3,"26.6 - 148.6 (644)",2315
13279,"""Toombs, (GA)""",273.2,"242.9 - 651.5 (644)",1563
13281,"""Towns, (GA)""",170.4,"148.7 - 175.5 (644)",2581
13283,"""Treutlen, (GA)""",236.6,"204.2 - 242.8 (644)",2359
13289,"""Twiggs, (GA)""",254,"242.9 - 651.5 (644)",1740
13297,"""Walton, (GA)""",149.3,"148.7 - 175.5 (644)",1748
13301,"""Warren, (GA)""",167.7,"148.7 - 175.5 (644)",1926
13303,"""Washington, (GA)""",139.5,"26.6 - 148.6 (644)",2352
13311,"""White, (GA)""",131.9,"26.6 - 148.6 (644)",1767
13317,"""Wilkes, (GA)""",130,"26.6 - 148.6 (644)",2700
13319,"""Wilkinson, (GA)""",305,"242.9 - 651.5 (644)",1724
21011,"""Bath, (KY)""",321.6,"242.9 - 651.5 (644)",2404
21013,"""Bell, (KY)""",446.5,"242.9 - 651.5 (644)",2147
21019,"""Boyd, (KY)""",269.7,"242.9 - 651.5 (644)",2286
21025,"""Breathitt, (KY)""",628.2,"242.9 - 651.5 (644)",1352
21043,"""Carter, (KY)""",213,"204.2 - 242.8 (644)",2251
21051,"""Clay, (KY)""",315.7,"242.9 - 651.5 (644)",2319
21063,"""Elliott, (KY)""",194.2,"175.6 - 204.1 (644)",2504
21069,"""Fleming, (KY)""",247,"242.9 - 651.5 (644)",3225
21071,"""Floyd, (KY)""",326.1,"242.9 - 651.5 (644)",2924
21095,"""Harlan, (KY)""",342.9,"242.9 - 651.5 (644)",2648
21115,"""Johnson, (KY)""",344.4,"242.9 - 651.5 (644)",2206
21119,"""Knott, (KY)""",341.5,"242.9 - 651.5 (644)",2346
21121,"""Knox, (KY)""",276,"242.9 - 651.5 (644)",3135
21127,"""Lawrence, (KY)""",241.2,"204.2 - 242.8 (644)",2474
21129,"""Lee, (KY)""",426.7,"242.9 - 651.5 (644)",2451
21131,"""Leslie, (KY)""",338.4,"242.9 - 651.5 (644)",3252
21133,"""Letcher, (KY)""",317.7,"242.9 - 651.5 (644)",2718
21153,"""Magoffin, (KY)""",293.5,"242.9 - 651.5 (644)",1916
21159,"""Martin, (KY)""",224.8,"204.2 - 242.8 (644)",2387
21165,"""Menifee, (KY)""",266.2,"242.9 - 651.5 (644)",2141
21175,"""Morgan, (KY)""",163.3,"148.7 - 175.5 (644)",4444
21189,"""Owsley, (KY)""",362.3,"242.9 - 651.5 (644)",803
21193,"""Perry, (KY)""",440.8,"242.9 - 651.5 (644)",2559
21195,"""Pike, (KY)""",227.2,"204.2 - 242.8 (644)",2153
21197,"""Powell, (KY)""",344.4,"242.9 - 651.5 (644)",1826
21205,"""Rowan, (KY)""",172.2,"148.7 - 175.5 (644)",2161
21237,"""Wolfe, (KY)""",409.7,"242.9 - 651.5 (644)",2225
37003,"""Alexander, (NC)""",176.5,"175.6 - 204.1 (644)",2021
37005,"""Alleghany, (NC)""",167.2,"148.7 - 175.5 (644)",2899
37009,"""Ashe, (NC)""",146.1,"26.6 - 148.6 (644)",2204
37011,"""Avery, (NC)""",212.7,"204.2 - 242.8 (644)",2518
37021,"""Buncombe, (NC)""",152.6,"148.7 - 175.5 (644)",2001
37023,"""Burke, (NC)""",208.5,"204.2 - 242.8 (644)",2264
37027,"""Caldwell, (NC)""",244.4,"242.9 - 651.5 (644)",2257
37035,"""Catawba, (NC)""",180.9,"175.6 - 204.1 (644)",1913
37043,"""Clay, (NC)""",189.1,"175.6 - 204.1 (644)",2397
37045,"""Cleveland, (NC)""",188.2,"175.6 - 204.1 (644)",2152
37071,"""Gaston, (NC)""",196.7,"175.6 - 204.1 (644)",1615
37075,"""Graham, (NC)""",188.9,"175.6 - 204.1 (644)",2416
37087,"""Haywood, (NC)""",197.3,"175.6 - 204.1 (644)",2335
37089,"""Henderson, (NC)""",140,"26.6 - 148.6 (644)",2435
37097,"""Iredell, (NC)""",166.8,"148.7 - 175.5 (644)",1556
37099,"""Jackson, (NC)""",171.8,"148.7 - 175.5 (644)",2822
37109,"""Lincoln, (NC)""",179.8,"175.6 - 204.1 (644)",1957
37111,"""McDowell, (NC)""",194.2,"175.6 - 204.1 (644)",3128
37113,"""Macon, (NC)""",159.4,"148.7 - 175.5 (644)",3869
37115,"""Madison, (NC)""",201,"175.6 - 204.1 (644)",2414
37119,"""Mecklenburg, (NC)""",99.3,"26.6 - 148.6 (644)",2210
37121,"""Mitchell, (NC)""",220.3,"204.2 - 242.8 (644)",3947
37149,"""Polk, (NC)""",160.4,"148.7 - 175.5 (644)",2907
37161,"""Rutherford, (NC)""",194.1,"175.6 - 204.1 (644)",1938
37171,"""Surry, (NC)""",167.4,"148.7 - 175.5 (644)",2044
37173,"""Swain, (NC)""",204.1,"175.6 - 204.1 (644)",3081
37175,"""Transylvania, (NC)""",123.6,"26.6 - 148.6 (644)",3411
37189,"""Watauga, (NC)""",141.8,"26.6 - 148.6 (644)",1953
37193,"""Wilkes, (NC)""",183.6,"175.6 - 204.1 (644)",1718
37197,"""Yadkin, (NC)""",173.3,"148.7 - 175.5 (644)",2491
37199,"""Yancey, (NC)""",205.7,"204.2 - 242.8 (644)",3049
45001,"""Abbeville, (SC)""",160.3,"148.7 - 175.5 (644)",2869
45003,"""Aiken, (SC)""",138.8,"26.6 - 148.6 (644)",1868
45005,"""Allendale, (SC)""",190.6,"175.6 - 204.1 (644)",3073
45007,"""Anderson, (SC)""",217.3,"204.2 - 242.8 (644)",1903
45009,"""Bamberg, (SC)""",149.2,"148.7 - 175.5 (644)",1683
45011,"""Barnwell, (SC)""",193.8,"175.6 - 204.1 (644)",1837
45013,"""Beaufort, (SC)""",91.3,"26.6 - 148.6 (644)",2095
45017,"""Calhoun, (SC)""",182.2,"175.6 - 204.1 (644)",1741
45021,"""Cherokee, (SC)""",107.8,"26.6 - 148.6 (644)",1938
45023,"""Chester, (SC)""",311.3,"242.9 - 651.5 (644)",1688
45029,"""Colleton, (SC)""",214.1,"204.2 - 242.8 (644)",1981
45037,"""Edgefield, (SC)""",178,"175.6 - 204.1 (644)",2126
45039,"""Fairfield, (SC)""",251,"242.9 - 651.5 (644)",1608
45045,"""Greenville, (SC)""",151.5,"148.7 - 175.5 (644)",2084
45047,"""Greenwood, (SC)""",164.7,"148.7 - 175.5 (644)",2289
45049,"""Hampton, (SC)""",168.9,"148.7 - 175.5 (644)",2020
45053,"""Jasper, (SC)""",143.3,"26.6 - 148.6 (644)",2430
45057,"""Lancaster, (SC)""",148.5,"26.6 - 148.6 (644)",1612
45059,"""Laurens, (SC)""",167.6,"148.7 - 175.5 (644)",2378
45063,"""Lexington, (SC)""",159.2,"148.7 - 175.5 (644)",1640
45065,"""McCormick, (SC)""",114.1,"26.6 - 148.6 (644)",2907
45071,"""Newberry, (SC)""",157.4,"148.7 - 175.5 (644)",2126
45073,"""Oconee, (SC)""",187.4,"175.6 - 204.1 (644)",2117
45075,"""Orangeburg, (SC)""",136.9,"26.6 - 148.6 (644)",1957
45077,"""Pickens, (SC)""",273.3,"242.9 - 651.5 (644)",1938
45079,"""Richland, (SC)""",183.4,"175.6 - 204.1 (644)",1559
45081,"""Saluda, (SC)""",166,"148.7 - 175.5 (644)",1732
45083,"""Spartanburg, (SC)""",185.7,"175.6 - 204.1 (644)",2108
45087,"""Union, (SC)""",184.6,"175.6 - 204.1 (644)",1856
45091,"""York, (SC)""",152,"148.7 - 175.5 (644)",1734
47019,"""Carter, (TN)""",232.4,"204.2 - 242.8 (644)",2099
47025,"""Claiborne, (TN)""",345.1,"242.9 - 651.5 (644)",1566
47029,"""Cocke, (TN)""",422.1,"242.9 - 651.5 (644)",2058
47057,"""Grainger, (TN)""",222.6,"204.2 - 242.8 (644)",1041
47059,"""Greene, (TN)""",223.8,"204.2 - 242.8 (644)",1932
47063,"""Hamblen, (TN)""",223.9,"204.2 - 242.8 (644)",1708
47067,"""Hancock, (TN)""",279,"242.9 - 651.5 (644)",1676
47073,"""Hawkins, (TN)""",231.5,"204.2 - 242.8 (644)",1730
47089,"""Jefferson, (TN)""",214,"204.2 - 242.8 (644)",2194
47091,"""Johnson, (TN)""",207,"204.2 - 242.8 (644)",2890
47155,"""Sevier, (TN)""",236.8,"204.2 - 242.8 (644)",2239
47163,"""Sullivan, (TN)""",279.4,"242.9 - 651.5 (644)",1927
47171,"""Unicoi, (TN)""",219.8,"204.2 - 242.8 (644)",2638
47173,"""Union, (TN)""",222.8,"204.2 - 242.8 (644)",2393
47179,"""Washington, (TN)""",214.7,"204.2 - 242.8 (644)",2011
51021,"""Bland, (VA)""",230.5,"204.2 - 242.8 (644)",2003
51027,"""Buchanan, (VA)""",252.8,"242.9 - 651.5 (644)",2056
51035,"""Carroll, (VA)""",148.8,"148.7 - 175.5 (644)",1722
51051,"""Dickenson, (VA)""",243.2,"242.9 - 651.5 (644)",2149
51071,"""Giles, (VA)""",245.1,"242.9 - 651.5 (644)",2865
51077,"""Grayson, (VA)""",141.4,"26.6 - 148.6 (644)",2295
51105,"""Lee, (VA)""",257.7,"242.9 - 651.5 (644)",2034
51155,"""Pulaski, (VA)""",213.9,"204.2 - 242.8 (644)",1826
51167,"""Russell, (VA)""",262.9,"242.9 - 651.5 (644)",2148
51169,"""Scott, (VA)""",259.6,"242.9 - 651.5 (644)",1182
51173,"""Smyth, (VA)""",217.7,"204.2 - 242.8 (644)",2577
51185,"""Tazewell, (VA)""",236.9,"204.2 - 242.8 (644)",2028
51191,"""Washington, (VA)""",180.6,"175.6 - 204.1 (644)",1887
51195,"""Wise, (VA)""",258.5,"242.9 - 651.5 (644)",2062
51197,"""Wythe, (VA)""",231.7,"204.2 - 242.8 (644)",2119
51520,"""Bristol, (VA)""",311,"242.9 - 651.5 (644)",2847
51640,"""Galax, (VA)""",159.1,"148.7 - 175.5 (644)",1887
51720,"""Norton, (VA)""",258.3,"242.9 - 651.5 (644)",2396
54005,"""Boone, (WV)""",261.4,"242.9 - 651.5 (644)",3495
54019,"""Fayette, (WV)""",283.9,"242.9 - 651.5 (644)",3330
54039,"""Kanawha, (WV)""",229.6,"204.2 - 242.8 (644)",2073
54043,"""Lincoln, (WV)""",240.8,"204.2 - 242.8 (644)",1857
54045,"""Logan, (WV)""",281.1,"242.9 - 651.5 (644)",2543
54047,"""McDowell, (WV)""",301.5,"242.9 - 651.5 (644)",1856
54055,"""Mercer, (WV)""",226.4,"204.2 - 242.8 (644)",1747
54059,"""Mingo, (WV)""",344.5,"242.9 - 651.5 (644)",3212
54067,"""Nicholas, (WV)""",224.9,"204.2 - 242.8 (644)",2935
54081,"""Raleigh, (WV)""",314.1,"242.9 - 651.5 (644)",2032
54089,"""Summers, (WV)""",275.7,"242.9 - 651.5 (644)",3768
54099,"""Wayne, (WV)""",204.7,"204.2 - 242.8 (644)",2295
54109,"""Wyoming, (WV)""",343.8,"242.9 - 651.5 (644)",1895
18001,"""Adams, (IN)""",167.8,"148.7 - 175.5 (644)",2542
18003,"""Allen, (IN)""",163.9,"148.7 - 175.5 (644)",1862
